strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r
VWAP_MR,M5,short,2021-02-08 20:45:00+00:00,2021-02-08 22:25:00+00:00,1828.205,1835.0,1837.3460249999998,1818.217596359835,21,timeout,-0.7433520857890824
VWAP_MR,M5,short,2021-02-10 09:00:00+00:00,2021-02-10 10:40:00+00:00,1839.442,1842.545,1848.6392099999998,1836.7960142749844,21,timeout,-0.33738492434120004
VWAP_MR,M5,short,2021-02-10 11:00:00+00:00,2021-02-10 12:40:00+00:00,1844.405,1844.685,1853.6270249999998,1839.522732697604,21,timeout,-0.03036209509299516
VWAP_MR,M5,short,2021-02-10 20:35:00+00:00,2021-02-10 22:00:00+00:00,1846.272,1842.1132957826667,1855.5033599999997,1842.1132957826667,18,tp,0.4504974583737777
VWAP_MR,M5,long,2021-02-11 08:45:00+00:00,2021-02-11 10:25:00+00:00,1837.725,1836.045,1828.536375,1841.727897252347,21,timeout,-0.18283475492795015
VWAP_MR,M5,short,2021-02-11 14:00:00+00:00,2021-02-11 15:40:00+00:00,1842.425,1842.028,1851.6371249999997,1837.2864342694027,21,timeout,0.04309537701669742
VWAP_MR,M5,short,2021-02-11 20:30:00+00:00,2021-02-11 21:00:00+00:00,1846.662,1842.5909053337132,1855.8953099999999,1842.5909053337132,7,tp,0.44091389396510255
VWAP_MR,M5,long,2021-02-15 13:50:00+00:00,2021-02-15 15:30:00+00:00,1818.145,1819.085,1809.054275,1824.017574198346,21,timeout,0.1034020938924071
VWAP_MR,M5,short,2021-02-15 19:30:00+00:00,2021-02-15 20:55:00+00:00,1823.395,1819.054146919537,1832.511975,1819.054146919537,18,tp,0.4761286589535414
VWAP_MR,M5,short,2021-02-16 07:45:00+00:00,2021-02-16 09:25:00+00:00,1821.815,1824.337,1830.924075,1818.6709926651372,21,timeout,-0.27686675101478214
VWAP_MR,M5,short,2021-02-17 19:50:00+00:00,2021-02-17 20:15:00+00:00,1792.665,1787.7561908602015,1801.6283249999997,1787.7561908602015,6,tp,0.5476549316016776
VWAP_MR,M5,long,2021-02-17 20:30:00+00:00,2021-02-17 22:10:00+00:00,1778.465,1780.005,1769.572675,1787.5520656106141,21,timeout,0.17318305392573777
VWAP_MR,M5,short,2021-02-18 07:50:00+00:00,2021-02-18 09:30:00+00:00,1780.055,1782.045,1788.9552749999998,1774.5245816287322,21,timeout,-0.22358859698156155
VWAP_MR,M5,short,2021-02-19 13:15:00+00:00,2021-02-19 14:55:00+00:00,1774.685,1773.945,1783.5584249999997,1767.582186083056,21,timeout,0.08339508138064257
VWAP_MR,M5,short,2021-02-19 21:05:00+00:00,2021-02-19 22:45:00+00:00,1783.025,1781.625,1791.9401249999999,1772.648167310514,21,timeout,0.15703649696444283
VWAP_MR,M5,short,2021-02-22 06:10:00+00:00,2021-02-22 07:50:00+00:00,1786.711,1784.995,1795.6445549999999,1780.5657335957326,21,timeout,0.1920847859558879
VWAP_MR,M5,short,2021-02-22 08:05:00+00:00,2021-02-22 09:45:00+00:00,1787.505,1785.958,1796.442525,1782.6479450980519,21,timeout,0.1730904249218946
VWAP_MR,M5,short,2021-02-22 13:10:00+00:00,2021-02-22 14:50:00+00:00,1790.075,1793.305,1799.025375,1786.144784191411,21,timeout,-0.36087873413125776
VWAP_MR,M5,short,2021-02-22 15:00:00+00:00,2021-02-22 16:40:00+00:00,1794.56,1796.765,1803.5327999999997,1788.2591970489561,21,timeout,-0.24574268901571514
VWAP_MR,M5,short,2021-02-22 21:45:00+00:00,2021-02-22 23:25:00+00:00,1803.765,1810.325,1812.783825,1797.5710205713278,21,timeout,-0.7273674785795304
VWAP_MR,M5,short,2021-02-22 23:50:00+00:00,2021-02-23 01:30:00+00:00,1812.155,1809.455,1821.2157749999997,1802.4372669834947,21,timeout,0.297987754910605
VWAP_MR,M5,long,2021-02-23 21:45:00+00:00,2021-02-23 22:15:00+00:00,1800.385,1807.5667742606272,1791.383075,1807.5667742606272,7,tp,0.7978042763772398
VWAP_MR,M5,short,2021-02-24 06:40:00+00:00,2021-02-24 07:10:00+00:00,1807.625,1805.155172864395,1816.6631249999998,1805.155172864395,7,tp,0.27326764518140134
VWAP_MR,M5,short,2021-02-24 08:45:00+00:00,2021-02-24 10:25:00+00:00,1810.045,1808.695,1819.0952249999998,1806.4432064623347,21,timeout,0.14916756213245275
VWAP_MR,M5,short,2021-03-01 07:05:00+00:00,2021-03-01 08:45:00+00:00,1739.345,1743.405,1748.0417249999998,1730.4240855130708,21,timeout,-0.4668424033184957
VWAP_MR,M5,short,2021-03-02 17:35:00+00:00,2021-03-02 19:15:00+00:00,1728.385,1728.803,1737.026925,1720.028597295865,21,timeout,-0.04836885300440872
VWAP_MR,M5,short,2021-03-03 00:35:00+00:00,2021-03-03 02:15:00+00:00,1737.106,1735.446,1745.7915299999997,1728.1590236200484,21,timeout,0.1911224761183406
VWAP_MR,M5,long,2021-03-03 20:15:00+00:00,2021-03-03 21:55:00+00:00,1715.685,1711.683,1707.106575,1725.2006283887583,21,timeout,-0.46651920369997846
VWAP_MR,M5,short,2021-03-04 12:45:00+00:00,2021-03-04 14:25:00+00:00,1717.865,1719.485,1726.454325,1713.1388274922997,21,timeout,-0.18860620595913025
VWAP_MR,M5,short,2021-03-04 20:05:00+00:00,2021-03-04 20:30:00+00:00,1722.169,1714.3083993591297,1730.779845,1714.3083993591297,6,tp,0.9128721560857829
VWAP_MR,M5,short,2021-03-05 13:15:00+00:00,2021-03-05 14:55:00+00:00,1697.898,1697.248,1706.3874899999996,1693.3271740654175,21,timeout,0.07656525892602337
VWAP_MR,M5,short,2021-03-08 06:05:00+00:00,2021-03-08 06:20:00+00:00,1705.118,1713.6435899999997,1713.6435899999997,1699.9373957559212,4,sl,-1.0
VWAP_MR,M5,short,2021-03-09 10:20:00+00:00,2021-03-09 12:00:00+00:00,1689.986,1687.884,1698.4359299999999,1684.7244683387557,21,timeout,0.2487594571789526
VWAP_MR,M5,short,2021-03-09 16:10:00+00:00,2021-03-09 17:50:00+00:00,1702.565,1701.954,1711.0778249999998,1693.678602388337,21,timeout,0.07177405855284451
VWAP_MR,M5,short,2021-03-09 21:15:00+00:00,2021-03-09 22:55:00+00:00,1718.164,1712.558,1726.7548199999999,1706.328294276537,21,timeout,0.6525570318083795
VWAP_MR,M5,short,2021-03-10 08:10:00+00:00,2021-03-10 08:20:00+00:00,1719.115,1716.5778952638905,1727.7105749999998,1716.5778952638905,3,tp,0.29516405081796065
VWAP_MR,M5,short,2021-03-11 10:25:00+00:00,2021-03-11 12:05:00+00:00,1732.968,1732.195,1741.63284,1727.789465625229,21,timeout,0.0892111106494922
VWAP_MR,M5,short,2021-03-12 08:35:00+00:00,2021-03-12 09:05:00+00:00,1726.678,1724.0936787030876,1735.3113899999998,1724.0936787030876,7,tp,0.2993402703819274
VWAP_MR,M5,long,2021-03-12 13:20:00+00:00,2021-03-12 15:00:00+00:00,1713.165,1709.988,1704.599175,1720.2562948178665,21,timeout,-0.37089247095287875
VWAP_MR,M5,short,2021-03-15 16:25:00+00:00,2021-03-15 18:05:00+00:00,1730.255,1728.745,1738.9062749999998,1725.3101555980472,21,timeout,0.1745407468841608
VWAP_MR,M5,short,2021-03-16 04:00:00+00:00,2021-03-16 06:35:00+00:00,1731.964,1731.375,1740.6238199999998,1729.7666475596131,21,timeout,0.06801527052524783
VWAP_MR,M5,short,2021-03-16 12:45:00+00:00,2021-03-16 13:45:00+00:00,1735.785,1732.6237241108374,1744.4639249999998,1732.6237241108374,13,tp,0.3642474026636662
VWAP_MR,M5,long,2021-03-16 14:15:00+00:00,2021-03-16 15:55:00+00:00,1728.605,1732.075,1719.961975,1733.2238200156623,21,timeout,0.4014798059707099
