strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r,hour,session,atr14,atr_pct_rank,vol_bucket,ema55_slope_norm,trend_bucket,close,ema55,vwap
PEM,M15,short,2023-05-22 12:30:00+00:00,2023-05-22 15:30:00+00:00,1975.645,1975.665,1978.705,1969.525,13,timeout,-0.006535947712412473,12,London,1.6861475766287224,0.09375,LowVol,0.027397808192183543,Flat,1973.935,1975.9119630768519,1978.8408467281972
PEM,M15,short,2023-05-22 22:45:00+00:00,2023-05-22 23:30:00+00:00,1972.155,1974.308,1974.308,1967.849,4,sl,-1.0,22,NY_Late,2.978096794146446,0.8125,HighVol,-0.16415002067114462,Moderate,1971.715,1975.0885517859424,1975.8107862297452
PEM,M15,short,2023-05-23 02:00:00+00:00,2023-05-23 05:45:00+00:00,1972.695,1971.445,1975.695,1966.695,13,timeout,0.4166666666666667,2,Asia,2.2321374271098855,0.59375,MidVol,-0.08093723659453962,Flat,1972.715,1974.7870153922297,1975.2490674086866
PEM,M15,short,2023-05-23 17:30:00+00:00,2023-05-23 19:15:00+00:00,1954.975,1960.265,1960.265,1944.3949999999995,8,sl,-1.0,17,NY_Late,2.1154237508002987,0.5625,MidVol,-0.5796834757635739,Strong,1956.185,1963.174795217757,1965.2751009031606
PEM,M15,long,2023-05-24 00:00:00+00:00,2023-05-24 03:00:00+00:00,1974.075,1974.945,1966.405,1989.4150000000002,13,timeout,0.11342894393740321,0,Asia,2.9507298272601803,0.8854166666666666,HighVol,0.38202606518118915,Strong,1972.818,1964.9665966267353,1973.359
PEM,M15,long,2023-05-24 11:30:00+00:00,2023-05-24 13:45:00+00:00,1978.115,1974.115,1974.115,1986.115,10,sl,-1.0,11,London,1.6132155450918282,0.22916666666666666,LowVol,0.4478894385532564,Strong,1978.428,1973.030988988973,1974.862069749187
PEM,M15,long,2023-05-24 19:00:00+00:00,2023-05-24 20:45:00+00:00,1980.895,1973.525,1973.525,1995.6349999999998,8,sl,-1.0,19,NY_Late,2.2878095076583236,0.7083333333333334,HighVol,0.3597412010964221,Strong,1981.735,1975.2482321012824,1975.3589972131474
PEM,M15,short,2023-05-25 13:15:00+00:00,2023-05-25 13:45:00+00:00,1956.085,1958.365,1958.365,1951.525,3,sl,-1.0,13,NY_Overlap,1.5492630440925024,0.052083333333333336,LowVol,-0.4499503022916943,Strong,1956.705,1960.2569416387814,1959.6121704003976
PEM,M15,long,2023-05-26 13:00:00+00:00,2023-05-26 16:00:00+00:00,1951.075,1952.254,1942.835,1967.555,13,timeout,0.1430825242718275,13,NY_Overlap,1.819796929886748,0.375,MidVol,0.26029933185547643,Strong,1948.045,1946.5424068820341,1943.8902352147427
PEM,M15,short,2023-05-26 20:00:00+00:00,2023-05-26 23:00:00+00:00,1946.335,1943.775,1954.095,1930.815,13,timeout,0.3298969072164882,20,NY_Late,2.4257803403497906,0.7291666666666666,HighVol,-0.06496132540944448,Flat,1947.105,1949.847032894721,1948.3309155775003
PEM,M15,long,2023-05-29 13:30:00+00:00,2023-05-29 15:00:00+00:00,1948.045,1943.745,1943.745,1956.6450000000004,7,sl,-1.0,13,NY_Overlap,1.3600333617968916,0.052083333333333336,LowVol,0.20625828400574167,Moderate,1947.935,1945.4362331362267,1944.6251770796812
PEM,M15,short,2023-05-29 23:30:00+00:00,2023-05-30 05:45:00+00:00,1944.795,1943.178,1948.185,1938.0150000000003,13,timeout,0.4769911504424845,23,NY_Late,1.3057410473463218,0.052083333333333336,LowVol,-0.04963259997499011,Flat,1944.705,1945.872019148509,1945.347830005871
PEM,M15,short,2023-05-30 12:45:00+00:00,2023-05-30 15:00:00+00:00,1935.785,1942.238,1942.238,1922.8790000000001,10,sl,-1.0,12,London,1.875096537125554,0.9791666666666666,HighVol,-0.5981196676592817,Strong,1933.755,1942.458064330831,1941.8420482617414
PEM,M15,long,2023-05-30 19:15:00+00:00,2023-05-30 22:15:00+00:00,1959.218,1958.398,1944.305,1989.044,13,timeout,-0.05498558304835802,19,NY_Late,2.7943687597675826,0.9166666666666666,HighVol,0.8367662393528309,Strong,1960.798,1946.2865018936207,1944.1834899099085
PEM,M15,short,2023-06-01 13:15:00+00:00,2023-06-01 14:30:00+00:00,1962.515,1956.8350000000003,1965.355,1956.8350000000003,6,tp,2.0,13,NY_Overlap,1.5540541894892483,0.08333333333333333,LowVol,-0.1255439033353995,Moderate,1961.775,1964.0639792657723,1964.6899780638773
PEM,M15,long,2023-06-01 18:00:00+00:00,2023-06-01 21:00:00+00:00,1965.428,1975.904,1955.028,1986.2280000000003,13,timeout,1.0073076923076725,18,NY_Late,1.8873524379985362,0.5,MidVol,0.17763384728855786,Moderate,1966.905,1961.6671981229013,1962.5232251979924
PEM,M15,long,2023-06-01 23:15:00+00:00,2023-06-02 02:15:00+00:00,1982.095,1976.925,1966.475,2013.3350000000003,13,timeout,-0.3309859154929599,23,NY_Late,3.0758544425878958,0.8229166666666666,HighVol,0.8421880172034956,Strong,1981.895,1967.8613824100637,1967.0149359024003
PEM,M15,long,2023-06-02 16:15:00+00:00,2023-06-02 19:15:00+00:00,1978.928,1979.655,1974.905,1986.9740000000004,13,timeout,0.18071091225449584,16,NY_Overlap,1.6240587382260365,0.3645833333333333,MidVol,0.06183150210771216,Flat,1978.835,1977.2591935332237,1977.9111934275
PEM,M15,short,2023-06-02 23:45:00+00:00,2023-06-03 02:45:00+00:00,1956.125,1948.375,1965.145,1938.085,13,timeout,0.8592017738359219,23,NY_Late,3.207429439020088,0.8958333333333334,HighVol,-0.8207528998492081,Strong,1953.825,1971.3876913483573,1973.0614209995974
PEM,M15,short,2023-06-05 08:00:00+00:00,2023-06-05 11:00:00+00:00,1946.165,1947.085,1949.995,1938.505,13,timeout,-0.24020887728461887,8,London,1.49006967677488,0.22916666666666666,LowVol,-1.2114224657154646,Strong,1946.365,1956.4978492246096,1948.2345008066634
PEM,M15,short,2023-06-09 11:45:00+00:00,2023-06-09 13:00:00+00:00,1962.564,1964.705,1964.705,1958.2820000000004,6,sl,-1.0,11,London,1.1120653747016145,0.010416666666666666,LowVol,0.1238172701761682,Moderate,1962.744,1962.6230307187009,1964.194687130222
PEM,M15,short,2023-06-13 19:30:00+00:00,2023-06-13 19:30:00+00:00,1959.385,1965.598,1965.598,1946.959,1,sl,-1.0,19,NY_Late,3.040553175266786,1.0,HighVol,0.14708166051511906,Moderate,1967.358,1961.748995824162,1960.8458242162155
PEM,M15,short,2023-06-13 22:45:00+00:00,2023-06-14 01:45:00+00:00,1944.335,1940.825,1954.075,1924.855,13,timeout,0.36036960985626154,22,NY_Late,4.031460748673168,0.9375,HighVol,-0.4987677181298806,Strong,1943.995,1958.641221360653,1959.6781320755751
PEM,M15,long,2023-06-14 16:45:00+00:00,2023-06-14 17:45:00+00:00,1951.778,1947.905,1947.905,1959.5240000000001,5,sl,-1.0,16,NY_Overlap,1.61097647244605,0.4270833333333333,MidVol,0.3380958509979993,Strong,1951.598,1948.3905498940305,1946.9054859157004
PEM,M15,short,2023-06-15 04:00:00+00:00,2023-06-15 07:45:00+00:00,1941.185,1940.845,1946.965,1929.625,13,timeout,0.05882352941175082,4,Asia,3.1123152352938406,0.90625,HighVol,-0.4269883481707771,Strong,1941.238,1949.8678686295614,1947.2043563043746
PEM,M15,long,2023-06-16 13:45:00+00:00,2023-06-16 16:45:00+00:00,1961.775,1963.988,1954.545,1976.2350000000001,13,timeout,0.3060857538035906,13,NY_Overlap,1.6885231001604124,0.3854166666666667,MidVol,0.4858464541746969,Strong,1961.598,1955.6702908585164,1958.3083782139995
PEM,M15,short,2023-06-19 11:00:00+00:00,2023-06-19 12:00:00+00:00,1954.065,1956.608,1956.608,1948.9790000000003,5,sl,-1.0,11,London,1.2967650458347428,0.03125,LowVol,-0.3355435150115539,Strong,1955.275,1957.1388189124145,1956.167528865918
PEM,M15,short,2023-06-19 23:30:00+00:00,2023-06-20 05:15:00+00:00,1950.025,1953.045,1953.045,1943.9850000000001,11,sl,-1.0,23,NY_Late,1.3973173189250445,0.3541666666666667,MidVol,-0.24292485991281804,Moderate,1951.165,1952.9645342354524,1954.1352885546669
PEM,M15,short,2023-06-21 19:45:00+00:00,2023-06-21 20:45:00+00:00,1931.815,1924.9750000000004,1935.235,1924.9750000000004,5,tp,2.0,19,NY_Late,2.349583423431104,0.8020833333333334,HighVol,-0.2303839900271514,Moderate,1929.025,1935.3542529932727,1935.0695668981923
PEM,M15,long,2023-06-22 00:00:00+00:00,2023-06-22 03:00:00+00:00,1933.725,1933.945,1930.145,1940.8849999999998,13,timeout,0.06145251396648932,0,Asia,3.035621931886686,0.8645833333333334,HighVol,-0.01119186035675349,Flat,1933.345,1933.238123862464,1933.3783333333333
PEM,M15,short,2023-06-22 19:00:00+00:00,2023-06-22 19:30:00+00:00,1925.835,1928.825,1928.825,1919.855,3,sl,-1.0,19,NY_Late,1.9229002183097377,0.6145833333333334,MidVol,-0.30765305808306465,Strong,1926.668,1929.919639841842,1931.0879793235094
PEM,M15,short,2023-06-23 05:00:00+00:00,2023-06-23 08:00:00+00:00,1913.504,1915.445,1917.075,1906.3619999999996,13,timeout,-0.5435452254270385,5,Asia,1.855942411950434,0.53125,MidVol,-0.6655919583103923,Strong,1913.735,1919.385377006023,1914.655555331187
PEM,M15,long,2023-06-23 12:00:00+00:00,2023-06-23 15:00:00+00:00,1916.435,1917.225,1911.045,1927.2149999999997,13,timeout,0.14656771799628615,12,London,1.4642345718661764,0.3541666666666667,MidVol,-0.15262008772396363,Moderate,1916.555,1915.582786009281,1914.1326746420161
PEM,M15,long,2023-06-26 07:30:00+00:00,2023-06-26 10:30:00+00:00,1926.215,1925.985,1923.204,1932.2369999999999,13,timeout,-0.07638658253072757,7,London,1.6203200756397218,0.3333333333333333,MidVol,0.43292503789847686,Strong,1925.415,1921.8390303917467,1924.3689881758614
PEM,M15,short,2023-06-28 14:00:00+00:00,2023-06-28 17:00:00+00:00,1910.095,1907.965,1916.128,1898.0290000000002,13,timeout,0.35305818000996914,14,NY_Overlap,1.4894025385620986,0.4583333333333333,MidVol,-0.3560496406145811,Strong,1911.255,1915.664493840541,1914.2792320534732
PEM,M15,short,2023-06-29 12:45:00+00:00,2023-06-29 14:45:00+00:00,1903.435,1906.335,1906.335,1897.6349999999998,9,sl,-1.0,12,London,1.4972097434245597,0.2916666666666667,LowVol,-0.48780702838825607,Strong,1903.965,1907.8323624389764,1908.9212591344938
PEM,M15,long,2023-06-30 19:45:00+00:00,2023-06-30 22:45:00+00:00,1909.155,1918.535,1901.255,1924.9549999999997,13,timeout,1.187341772151933,19,NY_Late,2.034691851067927,0.6979166666666666,HighVol,0.11827389640130018,Moderate,1911.488,1906.4180716190197,1907.183310280934
PEM,M15,short,2023-07-03 10:15:00+00:00,2023-07-03 11:00:00+00:00,1914.875,1918.295,1918.295,1908.0349999999999,4,sl,-1.0,10,London,1.2370925236421815,0.11458333333333333,LowVol,-0.055741230319019966,Flat,1915.245,1916.0871964271726,1917.540252613994
PEM,M15,short,2023-07-03 13:15:00+00:00,2023-07-03 16:15:00+00:00,1916.605,1913.965,1920.058,1909.699,13,timeout,0.7645525629887401,13,NY_Overlap,1.4437807525607365,0.4270833333333333,MidVol,0.1442435228303073,Moderate,1915.585,1916.806862909868,1918.0951806065723
PEM,M15,long,2023-07-04 10:45:00+00:00,2023-07-04 13:30:00+00:00,1922.735,1926.1689999999996,1921.018,1926.1689999999996,12,tp,2.0,10,London,0.9441398073600682,0.08333333333333333,LowVol,0.2412459192726008,Moderate,1923.015,1921.0038968102276,1921.5127588402372
PEM,M15,short,2023-07-06 01:45:00+00:00,2023-07-06 05:30:00+00:00,1916.385,1917.628,1920.254,1908.6470000000002,13,timeout,-0.32127164642025474,1,Asia,2.124934623176491,0.7916666666666666,HighVol,-0.5296551533213636,Strong,1916.195,1923.6443890216326,1919.143902984937
PEM,M15,long,2023-07-07 22:15:00+00:00,2023-07-08 01:15:00+00:00,1933.405,1925.985,1915.845,1968.5249999999999,13,timeout,-0.42255125284738587,22,NY_Late,3.7566930188564207,0.9375,HighVol,0.6570568629187025,Strong,1929.655,1918.1573120860876,1920.2488171099376
PEM,M15,short,2023-07-10 12:00:00+00:00,2023-07-10 15:00:00+00:00,1921.485,1925.235,1925.235,1913.985,13,sl,-1.0,12,London,1.343483675879172,0.21875,LowVol,-0.1640968536306607,Moderate,1921.085,1923.5829444027747,1924.761920587348
PEM,M15,long,2023-07-10 16:15:00+00:00,2023-07-10 19:15:00+00:00,1924.488,1923.095,1920.925,1931.6140000000003,13,timeout,-0.39096267190569445,16,NY_Overlap,1.4847543517712956,0.3229166666666667,LowVol,0.09426405992717694,Flat,1923.865,1923.3672579520912,1923.9946571907763
PEM,M15,long,2023-07-11 01:00:00+00:00,2023-07-11 04:00:00+00:00,1926.298,1925.008,1922.008,1934.878,13,timeout,-0.3006993006992948,1,Asia,1.832469784784581,0.65625,MidVol,0.2805330547876892,Strong,1925.624,1923.1881595590414,1925.7325709414915
PEM,M15,long,2023-07-11 10:00:00+00:00,2023-07-11 13:00:00+00:00,1927.135,1929.105,1924.405,1932.595,13,timeout,0.7216117216117268,10,London,1.1880138766588986,0.19791666666666666,LowVol,0.2296601709996547,Moderate,1927.615,1925.0051387417582,1925.7443614780782
PEM,M15,short,2023-07-11 23:30:00+00:00,2023-07-12 02:30:00+00:00,1929.888,1932.105,1933.095,1923.4739999999997,13,timeout,-0.691300280636116,23,NY_Late,2.207351792498991,0.8541666666666666,HighVol,-0.06383466180103622,Flat,1930.675,1931.7542117679175,1931.3037712386867
PEM,M15,long,2023-07-13 00:00:00+00:00,2023-07-13 03:00:00+00:00,1958.775,1958.225,1953.178,1969.969,13,timeout,-0.09826692871184275,0,Asia,2.7090185172295502,0.84375,HighVol,0.9594628778650356,Strong,1959.245,1944.6619725096264,1958.9783333333332
PEM,M15,short,2023-07-17 05:45:00+00:00,2023-07-17 08:30:00+00:00,1953.434,1955.365,1955.365,1949.572,12,sl,-1.0,5,Asia,1.5379901023983436,0.5208333333333334,MidVol,-0.42529550972841573,Strong,1953.215,1957.218453821941,1953.8430393738568
PEM,M15,long,2023-07-17 12:30:00+00:00,2023-07-17 14:30:00+00:00,1954.755,1951.415,1951.415,1961.4350000000004,9,sl,-1.0,12,London,1.2751059911132134,0.07291666666666667,LowVol,-0.11630408267121542,Moderate,1955.645,1954.5653074883596,1953.1262084907628
PEM,M15,short,2023-07-17 20:00:00+00:00,2023-07-17 23:00:00+00:00,1951.195,1954.618,1959.585,1934.4149999999997,13,timeout,-0.4079856972586366,20,NY_Late,2.2132535646123768,0.8229166666666666,HighVol,-0.1301840346029793,Moderate,1948.535,1955.0909552802225,1954.4362444727685
PEM,M15,long,2023-07-18 18:45:00+00:00,2023-07-18 18:45:00+00:00,1965.608,1960.935,1960.935,1974.954,1,sl,-1.0,18,NY_Late,2.118838348399319,0.8229166666666666,HighVol,0.338369895725739,Strong,1962.625,1960.1190197719302,1959.9828770084955
PEM,M15,short,2023-07-19 11:30:00+00:00,2023-07-19 12:45:00+00:00,1975.018,1976.878,1976.878,1971.2980000000002,6,sl,-1.0,11,London,1.1936950673613227,0.020833333333333332,LowVol,0.09781205249535647,Flat,1974.735,1975.0371541482968,1976.8489214895549
PEM,M15,long,2023-07-19 19:45:00+00:00,2023-07-19 21:30:00+00:00,1978.705,1972.915,1972.915,1990.2849999999999,8,sl,-1.0,19,NY_Late,2.0353654797956393,0.65625,MidVol,-0.0016808115549884041,Flat,1978.835,1976.005472593285,1976.8738485044207
PEM,M15,long,2023-07-20 07:30:00+00:00,2023-07-20 08:30:00+00:00,1978.685,1982.4249999999997,1976.815,1982.4249999999997,5,tp,2.0,7,London,1.2095924425849751,0.125,LowVol,0.21229767891307522,Moderate,1978.795,1976.803794584236,1977.510133491822
PEM,M15,short,2023-07-20 18:30:00+00:00,2023-07-20 21:15:00+00:00,1979.415,1971.475,1983.385,1971.475,12,tp,2.0,18,NY_Late,1.7985273969820126,0.6354166666666666,MidVol,0.0013680973837046097,Flat,1981.205,1980.903544898711,1980.998290720275
PEM,M15,short,2023-07-21 03:30:00+00:00,2023-07-21 06:15:00+00:00,1968.765,1971.358,1971.358,1963.5790000000004,9,sl,-1.0,3,Asia,1.9229369348173115,0.6666666666666666,HighVol,-0.3975069178023776,Strong,1969.035,1973.3643497014345,1969.5405264119663
PEM,M15,short,2023-07-24 11:00:00+00:00,2023-07-24 12:30:00+00:00,1959.995,1961.925,1961.925,1956.1349999999998,7,sl,-1.0,11,London,1.2620120731586066,0.28125,LowVol,-0.28691691567640615,Strong,1959.765,1962.1396201324808,1961.186543022643
PEM,M15,short,2023-07-25 01:45:00+00:00,2023-07-25 05:30:00+00:00,1955.238,1954.835,1960.615,1944.4840000000002,13,timeout,0.07494885623954316,1,Asia,2.156980443444189,0.8020833333333334,HighVol,-0.3952843212355573,Strong,1955.595,1961.1303351384104,1958.134485751219
PEM,M15,long,2023-07-26 13:30:00+00:00,2023-07-26 16:30:00+00:00,1967.444,1971.298,1962.335,1977.6619999999998,13,timeout,0.7543550596985906,13,NY_Overlap,1.367882709177188,0.3333333333333333,MidVol,0.3100639053292185,Strong,1969.425,1963.7076605570692,1964.338944328056
PEM,M15,long,2023-07-27 09:15:00+00:00,2023-07-27 12:15:00+00:00,1978.225,1976.335,1970.998,1992.6789999999996,13,timeout,-0.2615193026151804,9,London,1.8701654781510157,0.59375,MidVol,0.5077598489043478,Strong,1979.865,1972.1313555538552,1973.2376971429705
PEM,M15,long,2023-07-28 17:15:00+00:00,2023-07-28 19:30:00+00:00,1951.905,1960.285,1947.715,1960.285,10,tp,2.0,17,NY_Late,1.951757409378171,0.2916666666666667,LowVol,-0.030242486264627787,Flat,1952.165,1951.1073301364029,1949.9842481367352
PEM,M15,short,2023-07-31 11:15:00+00:00,2023-07-31 14:15:00+00:00,1954.305,1955.255,1958.995,1944.9250000000004,13,timeout,-0.20255863539447344,11,London,1.4112460180739919,0.13541666666666666,LowVol,-0.26040508015361546,Strong,1954.005,1957.1894358130257,1957.3022109458086
PEM,M15,long,2023-07-31 17:00:00+00:00,2023-07-31 19:45:00+00:00,1956.815,1963.5350000000003,1953.455,1963.5350000000003,12,tp,2.0,17,NY_Late,1.6484615393906779,0.5208333333333334,MidVol,-0.06989252557964214,Flat,1956.605,1955.8561387159539,1955.9807794595408
PEM,M15,long,2023-08-04 08:15:00+00:00,2023-08-04 09:30:00+00:00,1937.275,1934.595,1934.595,1942.6350000000002,6,sl,-1.0,8,London,1.1676220515120532,0.11458333333333333,LowVol,0.16799894137411278,Moderate,1936.065,1935.0973523116236,1934.793863281741
PEM,M15,short,2023-08-04 11:30:00+00:00,2023-08-04 12:30:00+00:00,1934.705,1936.445,1936.445,1931.225,5,sl,-1.0,11,London,1.3656500840981725,0.22916666666666666,LowVol,-0.02550803683906152,Flat,1933.845,1935.2990946533534,1935.236938865641
PEM,M15,short,2023-08-04 19:15:00+00:00,2023-08-04 19:30:00+00:00,1931.235,1933.845,1933.845,1926.0149999999996,2,sl_first_ambiguous,-1.0,19,NY_Late,1.3214862726535546,0.19791666666666666,LowVol,-0.2739720944445244,Strong,1931.075,1933.7655036962585,1934.2628256629744
PEM,M15,long,2023-08-07 07:30:00+00:00,2023-08-07 08:15:00+00:00,1944.915,1942.565,1942.565,1949.6149999999998,4,sl,-1.0,7,London,1.5190345183087168,0.5625,MidVol,0.38402886372764783,Strong,1943.885,1940.7784046822658,1943.7559135124145
PEM,M15,short,2023-08-07 11:15:00+00:00,2023-08-07 14:15:00+00:00,1938.875,1937.245,1944.305,1928.0149999999999,13,timeout,0.30018416206263165,11,London,1.380288490312439,0.25,LowVol,-0.1516363261622579,Moderate,1938.378,1940.9101556269925,1942.1937630782209
PEM,M15,short,2023-08-07 15:45:00+00:00,2023-08-07 16:30:00+00:00,1934.545,1937.535,1937.535,1928.565,4,sl,-1.0,15,NY_Overlap,1.5101701861443781,0.5625,MidVol,-0.4070954448269572,Strong,1936.445,1938.9180598721184,1939.8946111724586
PEM,M15,short,2023-08-08 07:45:00+00:00,2023-08-08 08:45:00+00:00,1935.665,1932.685,1937.155,1932.685,5,tp,2.0,7,London,1.0970300749510384,0.03125,LowVol,-0.012209312598736847,Flat,1935.445,1936.296119364575,1936.3882574462227
PEM,M15,short,2023-08-08 11:30:00+00:00,2023-08-08 14:30:00+00:00,1932.795,1932.575,1934.865,1928.6550000000002,13,timeout,0.10628019323673142,11,London,1.2048108019337656,0.16666666666666666,LowVol,-0.27444186167504714,Strong,1933.345,1935.1766966490466,1934.9414502738855
PEM,M15,short,2023-08-09 18:30:00+00:00,2023-08-09 18:45:00+00:00,1923.795,1926.025,1926.025,1919.335,2,sl,-1.0,18,NY_Late,1.245479618753405,0.2708333333333333,LowVol,-0.46520601848263765,Strong,1924.375,1927.830960461956,1927.6608159985674
PEM,M15,short,2023-08-11 00:45:00+00:00,2023-08-11 03:45:00+00:00,1916.345,1912.568,1921.245,1906.5450000000003,13,timeout,0.7708163265306426,0,Asia,2.620846043214708,0.8541666666666666,HighVol,-0.0711870744119049,Flat,1916.275,1919.3554814570612,1917.2001472433712
PEM,M15,short,2023-08-11 11:45:00+00:00,2023-08-11 12:45:00+00:00,1913.195,1915.105,1915.105,1909.3749999999998,5,sl,-1.0,11,London,1.0917775192852224,0.052083333333333336,LowVol,-0.23903175732516685,Moderate,1912.705,1915.0143603133517,1914.2773864357227
PEM,M15,long,2023-08-11 15:30:00+00:00,2023-08-11 18:30:00+00:00,1918.408,1917.435,1915.225,1924.774,13,timeout,-0.3056864593150985,15,NY_Overlap,1.1475324496539634,0.21875,LowVol,0.35049576650569186,Strong,1917.988,1915.5864228291,1914.8509340007924
PEM,M15,long,2023-08-11 19:15:00+00:00,2023-08-11 19:30:00+00:00,1918.905,1917.095,1917.095,1922.5249999999999,2,sl,-1.0,19,NY_Late,1.1008093764135827,0.11458333333333333,LowVol,0.33915489566855045,Strong,1919.938,1916.7019395507493,1915.4472286293294
PEM,M15,short,2023-08-14 07:45:00+00:00,2023-08-14 10:45:00+00:00,1911.415,1912.515,1914.285,1905.6749999999997,13,timeout,-0.3832752613240736,7,London,1.1797895372321405,0.4583333333333333,MidVol,-0.35876553636530595,Strong,1910.754,1914.2783236955297,1912.9592909936387
PEM,M15,short,2023-08-15 07:45:00+00:00,2023-08-15 09:00:00+00:00,1905.895,1907.665,1907.665,1902.355,6,sl,-1.0,7,London,1.0642707792847186,0.09375,LowVol,-0.49148432253084756,Strong,1905.485,1909.0073344068448,1908.3476958204208
PEM,M15,short,2023-08-15 17:45:00+00:00,2023-08-15 19:30:00+00:00,1902.825,1898.345,1905.065,1898.345,8,tp,2.0,17,NY_Late,1.2977829041267153,0.3645833333333333,MidVol,-0.2903541408917336,Strong,1903.275,1905.8057577689028,1905.9839240624624
PEM,M15,long,2023-08-16 10:45:00+00:00,2023-08-16 11:30:00+00:00,1904.555,1903.635,1903.635,1906.3950000000002,4,sl,-1.0,10,London,1.1244484749384325,0.020833333333333332,LowVol,0.14399726450521264,Moderate,1904.085,1903.3936533790666,1902.9433311198968
PEM,M15,short,2023-08-16 19:15:00+00:00,2023-08-16 22:15:00+00:00,1903.098,1903.735,1907.045,1895.2039999999997,13,timeout,-0.16138839625029766,19,NY_Late,1.1317574946555446,0.28125,LowVol,-0.06908122258838957,Flat,1903.635,1904.5626810630745,1903.737719087348
PEM,M15,long,2023-08-17 14:00:00+00:00,2023-08-17 17:00:00+00:00,1895.945,1895.485,1892.095,1903.6449999999998,13,timeout,-0.11948051948053175,14,NY_Overlap,1.2870646914645576,0.3645833333333333,MidVol,-0.022887477423208867,Flat,1896.945,1894.9394414486683,1894.095625420235
PEM,M15,short,2023-08-17 23:30:00+00:00,2023-08-18 02:30:00+00:00,1889.485,1888.665,1896.295,1875.8649999999996,13,timeout,0.12041116005872475,23,NY_Late,2.2736975960105426,0.8958333333333334,HighVol,-0.3828477520821366,Strong,1890.695,1895.6039418481491,1895.5286753351359
PEM,M15,long,2023-08-21 23:45:00+00:00,2023-08-22 00:45:00+00:00,1890.728,1894.9560000000001,1888.614,1894.9560000000001,5,tp,2.0,23,NY_Late,2.0286121910066788,0.8645833333333334,HighVol,0.013197096187697686,Flat,1891.315,1890.1613346080976,1890.3231491345691
PEM,M15,short,2023-08-22 21:00:00+00:00,2023-08-23 00:00:00+00:00,1892.885,1897.265,1903.445,1871.765,13,timeout,-0.4147727272727397,21,NY_Late,2.137524705630852,0.8854166666666666,HighVol,-0.3593025765870466,Strong,1891.355,1897.795460056136,1896.9483816329018
PEM,M15,long,2023-08-23 12:15:00+00:00,2023-08-23 15:15:00+00:00,1903.365,1904.685,1900.735,1908.6250000000002,13,timeout,0.5019011406843656,12,London,0.9779630624493182,0.20833333333333334,LowVol,0.5703847749713371,Strong,1903.095,1899.4407718030511,1899.6900733557989
PEM,M15,short,2023-08-24 19:00:00+00:00,2023-08-24 22:00:00+00:00,1917.635,1921.625,1921.625,1909.655,13,sl,-1.0,19,NY_Late,1.24351462008839,0.3125,LowVol,-0.12568491006608434,Moderate,1916.455,1918.7644553700775,1919.1164855815289
PEM,M15,short,2023-08-25 20:45:00+00:00,2023-08-25 21:15:00+00:00,1913.585,1917.305,1917.305,1906.145,3,sl,-1.0,20,NY_Late,1.5905875244229428,0.7604166666666666,HighVol,-0.06681378914926148,Flat,1914.365,1915.9624924099826,1915.8390890828118
PEM,M15,long,2023-08-28 12:45:00+00:00,2023-08-28 14:15:00+00:00,1917.175,1914.795,1914.795,1921.9349999999997,7,sl,-1.0,12,London,1.0529371525988842,0.13541666666666666,LowVol,0.18280393698581687,Moderate,1916.015,1915.0058579167687,1915.7360138945235
PEM,M15,long,2023-08-28 22:45:00+00:00,2023-08-29 00:15:00+00:00,1921.095,1918.328,1918.328,1926.6290000000001,7,sl,-1.0,22,NY_Late,1.953522275962807,0.7916666666666666,HighVol,0.45792587925148276,Strong,1925.345,1916.3763949235054,1915.9833699487401
PEM,M15,long,2023-08-30 02:45:00+00:00,2023-08-30 06:30:00+00:00,1937.655,1936.325,1920.948,1971.0689999999997,13,timeout,-0.079607350212482,2,Asia,1.636967028229651,0.7604166666666666,HighVol,0.954809944183692,Strong,1937.845,1929.4153428272557,1936.690489881438
PEM,M15,long,2023-08-31 07:45:00+00:00,2023-08-31 10:45:00+00:00,1945.235,1944.915,1943.665,1948.3749999999998,13,timeout,-0.20382165605092312,7,London,0.8959322511667989,0.14583333333333334,LowVol,0.4348199031104615,Strong,1945.065,1942.816573518893,1944.0548457259515
PEM,M15,short,2023-08-31 16:45:00+00:00,2023-08-31 19:00:00+00:00,1944.075,1945.315,1945.315,1941.595,10,sl,-1.0,16,NY_Overlap,0.9297462443656109,0.3020833333333333,LowVol,-0.006954330226093867,Flat,1944.605,1944.4394144873916,1944.773660776935
PEM,M15,short,2023-09-01 00:45:00+00:00,2023-09-01 03:45:00+00:00,1939.965,1939.508,1942.945,1934.0049999999999,13,timeout,0.15335570469794535,0,Asia,1.667627893144768,0.8020833333333334,HighVol,-0.290577074792312,Strong,1940.055,1943.198732363592,1940.6846177348857
PEM,M15,long,2023-09-01 15:00:00+00:00,2023-09-01 18:00:00+00:00,1943.065,1944.185,1938.105,1952.9850000000001,13,timeout,0.22580645161287957,15,NY_Overlap,1.0836623407224741,0.6354166666666666,MidVol,0.27711613282457576,Strong,1943.225,1940.8068227846425,1940.6514174715987
PEM,M15,long,2023-09-01 18:45:00+00:00,2023-09-01 19:30:00+00:00,1945.075,1949.195,1943.015,1949.195,4,tp,2.0,18,NY_Late,0.935368313452201,0.3125,LowVol,0.5065083221489324,Strong,1944.425,1942.0839173327258,1941.3362096236544
