event_time,entry_time,exit_time,event_name,side,session,year,split,entry_price,stop_price,take_profit,exit_price,exit_reason,risk,r,holding_bars,near_gap
2022-07-15 19:45:00+00:00,2022-07-15 20:00:00+00:00,2022-07-15 20:15:00+00:00,sweep_reclaim,short,ny,2022,train,1707.964,1710.718,1702.4559999999997,1710.718,sl,2.754000000000133,-1.0,1,False
2022-07-15 21:15:00+00:00,2022-07-15 21:30:00+00:00,2022-07-16 01:30:00+00:00,momentum_break,short,ny,2022,train,1701.078,1708.338,1686.558,1704.568,timeout,7.259999999999991,-0.48071625344352803,16,False
2022-07-16 02:00:00+00:00,2022-07-16 02:15:00+00:00,2022-07-16 02:45:00+00:00,rejection,short,asia,2022,train,1703.914,1705.214,1701.314,1705.214,sl,1.2999999999999545,-1.0,2,False
2022-07-16 03:00:00+00:00,2022-07-16 03:15:00+00:00,2022-07-16 03:30:00+00:00,rejection,short,asia,2022,train,1704.734,1705.718,1702.7659999999996,1705.718,sl,0.984000000000151,-1.0,1,False
2022-07-18 20:15:00+00:00,2022-07-18 20:30:00+00:00,2022-07-18 22:15:00+00:00,rejection,long,ny,2022,train,1715.144,1711.435,1722.5620000000001,1711.435,sl,3.70900000000006,-1.0,7,False
2022-07-19 01:00:00+00:00,2022-07-19 01:15:00+00:00,2022-07-19 06:00:00+00:00,momentum_break,short,asia,2022,train,1709.258,1712.698,1702.378,1707.848,timeout,3.4400000000000546,0.40988372093024983,16,False
2022-07-19 06:00:00+00:00,2022-07-19 06:15:00+00:00,2022-07-19 10:15:00+00:00,momentum_break,short,asia,2022,train,1707.848,1709.674,1704.196,1707.144,timeout,1.8260000000000218,0.3855421686746673,16,False
2022-07-19 10:15:00+00:00,2022-07-19 10:30:00+00:00,2022-07-19 10:45:00+00:00,rejection,short,london,2022,train,1707.134,1708.098,1705.2060000000001,1708.098,sl,0.9639999999999418,-1.0,1,False
2022-07-19 11:45:00+00:00,2022-07-19 12:00:00+00:00,2022-07-19 12:15:00+00:00,compression_expansion,short,london,2022,train,1707.734,1709.775,1703.6519999999996,1709.775,sl,2.0410000000001673,-1.0,1,False
2022-07-19 14:15:00+00:00,2022-07-19 14:30:00+00:00,2022-07-19 14:45:00+00:00,momentum_break,short,ny_overlap,2022,train,1707.862,1710.168,1703.2500000000005,1710.168,sl,2.3059999999998126,-1.0,1,False
2022-07-19 20:00:00+00:00,2022-07-19 20:15:00+00:00,2022-07-19 20:45:00+00:00,sweep_reclaim,short,ny,2022,train,1709.774,1713.591,1702.1399999999999,1713.591,sl,3.8170000000000073,-1.0,2,False
2022-07-20 00:30:00+00:00,2022-07-20 00:45:00+00:00,2022-07-20 05:30:00+00:00,rejection,short,asia,2022,train,1711.654,1713.004,1708.9540000000002,1711.816,timeout,1.349999999999909,-0.12000000000003369,16,False
2022-07-20 07:00:00+00:00,2022-07-20 07:15:00+00:00,2022-07-20 08:00:00+00:00,sweep_reclaim,short,london,2022,train,1710.128,1711.994,1706.396,1711.994,sl,1.8659999999999854,-1.0,3,False
2022-07-20 13:00:00+00:00,2022-07-20 13:15:00+00:00,2022-07-20 16:30:00+00:00,rejection,short,ny_overlap,2022,train,1708.508,1710.614,1704.296,1710.614,sl,2.1059999999999945,-1.0,13,False
2022-07-20 16:45:00+00:00,2022-07-20 17:00:00+00:00,2022-07-20 17:45:00+00:00,rejection,short,ny_overlap,2022,train,1712.118,1713.917,1708.52,1708.52,tp,1.7989999999999782,2.0,3,False
2022-07-20 18:45:00+00:00,2022-07-20 19:00:00+00:00,2022-07-20 19:15:00+00:00,momentum_break,short,ny,2022,train,1706.574,1708.953,1701.8160000000003,1708.953,sl,2.3789999999999054,-1.0,1,False
2022-07-20 20:00:00+00:00,2022-07-20 20:15:00+00:00,2022-07-20 20:30:00+00:00,rejection,short,ny,2022,train,1709.308,1712.791,1702.342,1712.791,sl,3.4829999999999472,-1.0,1,False
2022-07-20 20:45:00+00:00,2022-07-20 21:00:00+00:00,2022-07-21 01:00:00+00:00,momentum_break,short,ny,2022,train,1709.824,1714.411,1700.65,1700.65,tp,4.586999999999989,2.0,16,False
2022-07-21 01:15:00+00:00,2022-07-21 01:30:00+00:00,2022-07-21 03:00:00+00:00,sweep_reclaim,short,asia,2022,train,1700.844,1703.428,1695.676,1695.676,tp,2.58400000000006,2.0,6,False
2022-07-21 03:00:00+00:00,2022-07-21 03:15:00+00:00,2022-07-21 08:00:00+00:00,momentum_break,short,asia,2022,train,1693.158,1700.548,1678.3779999999997,1693.274,timeout,7.3900000000001,-0.015696887686060066,16,False
2022-07-21 08:00:00+00:00,2022-07-21 08:15:00+00:00,2022-07-21 12:15:00+00:00,momentum_break,short,london,2022,train,1693.254,1695.388,1688.9859999999999,1692.744,timeout,2.1340000000000146,0.23898781630739804,16,False
2022-07-21 13:30:00+00:00,2022-07-21 13:45:00+00:00,2022-07-21 17:45:00+00:00,momentum_break,short,ny_overlap,2022,train,1689.048,1693.698,1679.7479999999998,1681.328,timeout,4.650000000000091,1.6602150537634142,16,False
2022-07-21 17:45:00+00:00,2022-07-21 18:00:00+00:00,2022-07-21 19:15:00+00:00,momentum_break,short,ny,2022,train,1681.344,1685.778,1672.476,1685.778,sl,4.433999999999969,-1.0,5,False
2022-07-22 03:15:00+00:00,2022-07-22 03:30:00+00:00,2022-07-22 08:15:00+00:00,sweep_reclaim,long,asia,2022,train,1719.514,1716.338,1725.8659999999998,1717.206,timeout,3.175999999999931,-0.7267002518891823,16,False
2022-07-22 11:00:00+00:00,2022-07-22 11:15:00+00:00,2022-07-22 12:45:00+00:00,rejection,long,london,2022,train,1713.708,1712.724,1715.6760000000004,1715.6760000000004,tp,0.984000000000151,2.0,6,False
2022-07-22 13:15:00+00:00,2022-07-22 13:30:00+00:00,2022-07-22 16:30:00+00:00,momentum_break,long,ny_overlap,2022,train,1716.896,1713.998,1722.6919999999998,1722.6919999999998,tp,2.897999999999911,2.0,12,False
2022-07-22 16:30:00+00:00,2022-07-22 16:45:00+00:00,2022-07-22 20:45:00+00:00,momentum_break,long,ny_overlap,2022,train,1723.558,1717.534,1735.6059999999998,1731.778,timeout,6.023999999999887,1.3645418326693528,16,False
2022-07-22 20:45:00+00:00,2022-07-22 21:00:00+00:00,2022-07-23 01:00:00+00:00,momentum_break,long,ny,2022,train,1731.857,1722.098,1751.375,1725.984,timeout,9.759000000000015,-0.6018034634696218,16,False
2022-07-23 03:30:00+00:00,2022-07-23 03:45:00+00:00,2022-07-25 07:45:00+00:00,momentum_break,long,asia,2022,train,1725.078,1722.778,1729.6779999999999,1722.778,sl,2.2999999999999545,-1.0,13,False
2022-07-25 10:00:00+00:00,2022-07-25 10:15:00+00:00,2022-07-25 12:45:00+00:00,momentum_break,long,london,2022,train,1727.258,1724.638,1732.4980000000003,1724.638,sl,2.6200000000001182,-1.0,10,False
2022-07-25 13:45:00+00:00,2022-07-25 14:00:00+00:00,2022-07-25 15:45:00+00:00,momentum_break,long,ny_overlap,2022,train,1725.865,1723.954,1729.6870000000001,1729.6870000000001,tp,1.9110000000000582,2.0,7,False
2022-07-25 15:45:00+00:00,2022-07-25 16:00:00+00:00,2022-07-25 19:15:00+00:00,momentum_break,long,ny_overlap,2022,train,1729.284,1725.284,1737.284,1725.284,sl,4.0,-1.0,13,False
2022-07-26 08:00:00+00:00,2022-07-26 08:15:00+00:00,2022-07-26 08:30:00+00:00,rejection,long,london,2022,train,1721.278,1719.348,1725.1380000000001,1725.1380000000001,tp,1.9300000000000637,2.0,1,False
2022-07-26 09:00:00+00:00,2022-07-26 09:15:00+00:00,2022-07-26 11:15:00+00:00,sweep_reclaim,long,london,2022,train,1726.498,1722.808,1733.8780000000002,1722.808,sl,3.6900000000000546,-1.0,8,False
2022-07-26 11:15:00+00:00,2022-07-26 11:30:00+00:00,2022-07-26 11:30:00+00:00,rejection,long,london,2022,train,1723.504,1722.698,1725.1159999999995,1722.698,sl,0.8059999999998126,-1.0,0,False
2022-07-26 13:00:00+00:00,2022-07-26 13:15:00+00:00,2022-07-26 14:00:00+00:00,rejection,long,ny_overlap,2022,train,1722.138,1720.908,1724.598,1724.598,tp,1.2300000000000182,2.0,3,False
2022-07-26 14:30:00+00:00,2022-07-26 14:45:00+00:00,2022-07-26 15:00:00+00:00,sweep_reclaim,long,ny_overlap,2022,train,1727.032,1724.428,1732.2399999999996,1724.428,sl,2.6039999999998145,-1.0,1,False
2022-07-27 01:45:00+00:00,2022-07-27 02:00:00+00:00,2022-07-27 06:45:00+00:00,momentum_break,short,asia,2022,train,1716.778,1718.904,1712.526,1717.618,timeout,2.1259999999999764,-0.39510818438378525,16,False
2022-07-27 09:15:00+00:00,2022-07-27 09:30:00+00:00,2022-07-27 12:45:00+00:00,momentum_break,short,london,2022,train,1716.494,1719.028,1711.4259999999997,1719.028,sl,2.5340000000001055,-1.0,13,False
2022-07-27 20:00:00+00:00,2022-07-27 20:15:00+00:00,2022-07-28 00:15:00+00:00,sweep_reclaim,short,ny,2022,train,1718.337,1723.127,1708.757,1721.764,timeout,4.789999999999964,-0.7154488517745163,16,False
2022-07-28 02:15:00+00:00,2022-07-28 02:30:00+00:00,2022-07-28 07:15:00+00:00,momentum_break,long,asia,2022,train,1739.884,1719.111,1781.4299999999998,1738.678,timeout,20.77299999999991,-0.05805613055408024,16,False
2022-07-28 08:30:00+00:00,2022-07-28 08:45:00+00:00,2022-07-28 09:30:00+00:00,rejection,long,london,2022,train,1738.934,1735.278,1746.2459999999999,1735.278,sl,3.655999999999949,-1.0,3,False
2022-07-28 10:00:00+00:00,2022-07-28 10:15:00+00:00,2022-07-28 14:15:00+00:00,momentum_break,long,london,2022,train,1738.468,1733.828,1747.7480000000003,1743.634,timeout,4.6400000000001,1.1133620689654804,16,False
2022-07-28 14:15:00+00:00,2022-07-28 14:30:00+00:00,2022-07-28 14:30:00+00:00,momentum_break,long,ny_overlap,2022,train,1743.644,1739.597,1751.738,1739.597,sl,4.0470000000000255,-1.0,0,False
2022-07-28 14:30:00+00:00,2022-07-28 14:45:00+00:00,2022-07-28 14:45:00+00:00,sweep_reclaim,long,ny_overlap,2022,train,1739.715,1739.595,1739.9549999999997,1739.595,sl,0.11999999999989086,-1.0,0,False
2022-07-28 15:00:00+00:00,2022-07-28 15:15:00+00:00,2022-07-28 17:45:00+00:00,momentum_break,long,ny_overlap,2022,train,1744.064,1739.505,1753.182,1739.505,sl,4.558999999999969,-1.0,10,False
2022-07-28 18:00:00+00:00,2022-07-28 18:15:00+00:00,2022-07-28 18:30:00+00:00,rejection,long,ny,2022,train,1739.938,1738.008,1743.7980000000002,1738.008,sl,1.9300000000000637,-1.0,1,False
2022-07-28 18:30:00+00:00,2022-07-28 18:45:00+00:00,2022-07-28 19:30:00+00:00,rejection,long,ny,2022,train,1739.785,1737.745,1743.8650000000005,1737.745,sl,2.040000000000191,-1.0,3,False
2022-07-28 20:00:00+00:00,2022-07-28 20:15:00+00:00,2022-07-28 22:00:00+00:00,sweep_reclaim,long,ny,2022,train,1742.408,1735.998,1755.2279999999996,1755.2279999999996,tp,6.4099999999998545,2.0,7,False
2022-07-28 22:00:00+00:00,2022-07-28 22:15:00+00:00,2022-07-29 02:15:00+00:00,momentum_break,long,ny,2022,train,1755.138,1747.644,1770.1259999999997,1754.488,timeout,7.4939999999999145,-0.08673605551105831,16,False
2022-07-29 03:00:00+00:00,2022-07-29 03:15:00+00:00,2022-07-29 08:00:00+00:00,momentum_break,long,asia,2022,train,1754.998,1753.398,1758.1980000000003,1755.134,timeout,1.6000000000001364,0.08499999999997229,16,False
2022-07-29 08:15:00+00:00,2022-07-29 08:30:00+00:00,2022-07-29 08:30:00+00:00,rejection,long,london,2022,train,1754.808,1753.384,1757.656,1753.384,sl,1.4239999999999782,-1.0,0,False
2022-07-29 09:00:00+00:00,2022-07-29 09:15:00+00:00,2022-07-29 10:15:00+00:00,rejection,long,london,2022,train,1753.738,1752.524,1756.1660000000004,1756.1660000000004,tp,1.2140000000001692,2.0,4,False
2022-07-29 10:15:00+00:00,2022-07-29 10:30:00+00:00,2022-07-29 14:30:00+00:00,momentum_break,long,london,2022,train,1758.098,1753.214,1767.866,1765.304,timeout,4.8840000000000146,1.4754299754299978,16,False
2022-07-29 15:45:00+00:00,2022-07-29 16:00:00+00:00,2022-07-29 16:30:00+00:00,rejection,long,ny_overlap,2022,train,1763.834,1761.884,1767.7340000000002,1761.884,sl,1.9500000000000455,-1.0,2,False
2022-07-29 16:45:00+00:00,2022-07-29 17:00:00+00:00,2022-07-29 17:00:00+00:00,rejection,long,ny_overlap,2022,train,1759.204,1757.994,1761.624,1757.994,sl,1.2100000000000364,-1.0,0,False
2022-07-29 17:00:00+00:00,2022-07-29 17:15:00+00:00,2022-07-29 19:45:00+00:00,rejection,long,ny,2022,train,1760.099,1756.204,1767.889,1756.204,sl,3.894999999999982,-1.0,10,False
2022-07-29 22:00:00+00:00,2022-07-29 22:15:00+00:00,2022-07-30 02:15:00+00:00,sweep_reclaim,long,ny,2022,train,1763.144,1754.478,1780.4759999999999,1761.752,timeout,8.66599999999994,-0.1606277405954376,16,False
2022-07-30 02:30:00+00:00,2022-07-30 02:45:00+00:00,2022-07-30 03:30:00+00:00,rejection,long,asia,2022,train,1762.158,1760.788,1764.8979999999997,1764.8979999999997,tp,1.3699999999998909,2.0,3,False
2022-07-30 03:30:00+00:00,2022-07-30 03:45:00+00:00,2022-08-01 06:45:00+00:00,momentum_break,long,asia,2022,train,1765.31,1760.802,1774.326,1760.802,sl,4.508000000000038,-1.0,9,False
2022-08-01 07:15:00+00:00,2022-08-01 07:30:00+00:00,2022-08-01 11:30:00+00:00,rejection,long,london,2022,train,1762.508,1760.338,1766.8480000000002,1761.594,timeout,2.1700000000000728,-0.42119815668200766,16,False
2022-08-01 14:15:00+00:00,2022-08-01 14:30:00+00:00,2022-08-01 18:30:00+00:00,momentum_break,long,ny_overlap,2022,train,1766.714,1761.574,1776.9939999999997,1772.15,timeout,5.139999999999873,1.0575875486381876,16,False
2022-08-01 19:15:00+00:00,2022-08-01 19:30:00+00:00,2022-08-01 19:45:00+00:00,rejection,long,ny,2022,train,1772.867,1770.074,1778.4529999999997,1770.074,sl,2.7929999999998927,-1.0,1,False
2022-08-01 20:15:00+00:00,2022-08-01 20:30:00+00:00,2022-08-01 22:15:00+00:00,momentum_break,long,ny,2022,train,1772.842,1765.636,1787.2540000000004,1765.636,sl,7.206000000000131,-1.0,7,False
2022-08-01 22:15:00+00:00,2022-08-01 22:30:00+00:00,2022-08-02 00:00:00+00:00,rejection,long,ny,2022,train,1766.895,1764.098,1772.489,1772.489,tp,2.7970000000000255,2.0,6,False
2022-08-02 01:00:00+00:00,2022-08-02 01:15:00+00:00,2022-08-02 01:15:00+00:00,rejection,long,asia,2022,train,1769.51,1768.664,1771.202,1768.664,sl,0.8460000000000036,-1.0,0,False
2022-08-02 01:15:00+00:00,2022-08-02 01:30:00+00:00,2022-08-02 01:30:00+00:00,rejection,long,asia,2022,train,1769.204,1768.324,1770.9639999999997,1768.324,sl,0.8799999999998818,-1.0,0,False
2022-08-02 01:30:00+00:00,2022-08-02 01:45:00+00:00,2022-08-02 01:45:00+00:00,rejection,long,asia,2022,train,1768.738,1767.674,1770.8660000000002,1767.674,sl,1.0640000000000782,-1.0,0,False
2022-08-02 02:15:00+00:00,2022-08-02 02:30:00+00:00,2022-08-02 07:15:00+00:00,momentum_break,long,asia,2022,train,1770.184,1766.388,1777.776,1771.748,timeout,3.796000000000049,0.4120126448893725,16,False
2022-08-02 07:15:00+00:00,2022-08-02 07:30:00+00:00,2022-08-02 07:30:00+00:00,rejection,long,london,2022,train,1771.648,1770.718,1773.5079999999996,1773.5079999999996,tp,0.9299999999998363,2.0,0,False
2022-08-02 07:45:00+00:00,2022-08-02 08:00:00+00:00,2022-08-02 12:00:00+00:00,momentum_break,long,london,2022,train,1778.768,1770.718,1794.868,1772.918,timeout,8.049999999999955,-0.7267080745341825,16,False
2022-08-02 12:30:00+00:00,2022-08-02 12:45:00+00:00,2022-08-02 12:45:00+00:00,momentum_break,long,ny_overlap,2022,train,1774.374,1772.338,1778.4460000000001,1772.338,sl,2.036000000000058,-1.0,0,False
2022-08-02 14:45:00+00:00,2022-08-02 15:00:00+00:00,2022-08-02 18:30:00+00:00,rejection,long,ny_overlap,2022,train,1771.85,1768.797,1777.9559999999997,1777.9559999999997,tp,3.0529999999998836,2.0,14,False
2022-08-02 18:45:00+00:00,2022-08-02 19:00:00+00:00,2022-08-02 23:00:00+00:00,rejection,long,ny,2022,train,1778.954,1773.908,1789.046,1777.818,timeout,5.046000000000049,-0.2251288149028847,16,False
2022-08-02 23:45:00+00:00,2022-08-03 00:00:00+00:00,2022-08-03 00:30:00+00:00,rejection,long,ny,2022,train,1775.494,1773.088,1780.3059999999998,1773.088,sl,2.405999999999949,-1.0,2,False
2022-08-03 10:45:00+00:00,2022-08-03 11:00:00+00:00,2022-08-03 11:00:00+00:00,rejection,short,london,2022,train,1767.578,1768.558,1765.618,1768.558,sl,0.9800000000000182,-1.0,0,False
2022-08-03 12:00:00+00:00,2022-08-03 12:15:00+00:00,2022-08-03 12:15:00+00:00,rejection,long,ny_overlap,2022,train,1769.075,1767.758,1771.709,1767.758,sl,1.3170000000000073,-1.0,0,False
2022-08-03 12:45:00+00:00,2022-08-03 13:00:00+00:00,2022-08-03 13:45:00+00:00,sweep_reclaim,long,ny_overlap,2022,train,1769.554,1766.938,1774.786,1766.938,sl,2.6159999999999854,-1.0,3,False
2022-08-03 17:15:00+00:00,2022-08-03 17:30:00+00:00,2022-08-03 17:30:00+00:00,momentum_break,short,ny,2022,train,1764.565,1766.652,1760.391,1760.391,tp,2.086999999999989,2.0,0,False
2022-08-03 18:45:00+00:00,2022-08-03 19:00:00+00:00,2022-08-03 19:30:00+00:00,momentum_break,short,ny,2022,train,1764.288,1767.267,1758.33,1767.267,sl,2.979000000000042,-1.0,2,False
2022-08-03 21:30:00+00:00,2022-08-03 21:45:00+00:00,2022-08-04 01:45:00+00:00,sweep_reclaim,short,ny,2022,train,1758.984,1769.264,1738.424,1760.528,timeout,10.279999999999973,-0.15019455252919264,16,False
2022-08-04 01:45:00+00:00,2022-08-04 02:00:00+00:00,2022-08-04 02:15:00+00:00,momentum_break,short,asia,2022,train,1760.568,1763.428,1754.8479999999997,1763.428,sl,2.8600000000001273,-1.0,1,False
2022-08-04 12:15:00+00:00,2022-08-04 12:30:00+00:00,2022-08-04 12:30:00+00:00,rejection,long,ny_overlap,2022,train,1771.094,1770.028,1773.226,1773.226,tp,1.066000000000031,2.0,0,False
2022-08-04 12:30:00+00:00,2022-08-04 12:45:00+00:00,2022-08-04 13:00:00+00:00,momentum_break,long,ny_overlap,2022,train,1773.298,1770.378,1779.1380000000001,1770.378,sl,2.9200000000000728,-1.0,1,False
2022-08-04 13:45:00+00:00,2022-08-04 14:00:00+00:00,2022-08-04 16:00:00+00:00,momentum_break,long,ny_overlap,2022,train,1771.454,1768.938,1776.4859999999996,1776.4859999999996,tp,2.515999999999849,2.0,8,False
2022-08-04 16:00:00+00:00,2022-08-04 16:15:00+00:00,2022-08-04 19:00:00+00:00,momentum_break,long,ny_overlap,2022,train,1776.334,1772.664,1783.6740000000002,1783.6740000000002,tp,3.6700000000000728,2.0,11,False
2022-08-04 19:00:00+00:00,2022-08-04 19:15:00+00:00,2022-08-04 20:00:00+00:00,momentum_break,long,ny,2022,train,1786.164,1780.448,1797.5959999999998,1780.448,sl,5.7159999999998945,-1.0,3,False
2022-08-04 20:30:00+00:00,2022-08-04 20:45:00+00:00,2022-08-04 20:45:00+00:00,rejection,long,ny,2022,train,1777.014,1775.067,1780.9079999999997,1775.067,sl,1.946999999999889,-1.0,0,False
2022-08-04 20:45:00+00:00,2022-08-04 21:00:00+00:00,2022-08-04 21:15:00+00:00,rejection,long,ny,2022,train,1777.654,1774.148,1784.6660000000002,1784.6660000000002,tp,3.5060000000000855,2.0,1,False
2022-08-04 21:15:00+00:00,2022-08-04 21:30:00+00:00,2022-08-05 01:30:00+00:00,momentum_break,long,ny,2022,train,1786.268,1774.148,1810.5080000000003,1793.914,timeout,12.120000000000118,0.6308580858085713,16,False
2022-08-05 01:30:00+00:00,2022-08-05 01:45:00+00:00,2022-08-05 05:15:00+00:00,sweep_reclaim,long,asia,2022,train,1793.914,1790.498,1800.7459999999999,1790.498,sl,3.41599999999994,-1.0,11,False
2022-08-05 06:00:00+00:00,2022-08-05 06:15:00+00:00,2022-08-05 08:45:00+00:00,momentum_break,long,asia,2022,train,1791.364,1789.634,1794.824,1789.634,sl,1.7300000000000182,-1.0,10,False
2022-08-05 10:00:00+00:00,2022-08-05 10:15:00+00:00,2022-08-05 13:30:00+00:00,momentum_break,long,london,2022,train,1790.934,1788.758,1795.2859999999998,1788.758,sl,2.175999999999931,-1.0,13,False
2022-08-05 15:00:00+00:00,2022-08-05 15:15:00+00:00,2022-08-05 15:15:00+00:00,rejection,long,ny_overlap,2022,train,1790.077,1788.588,1793.055,1788.588,sl,1.4890000000000327,-1.0,0,False
2022-08-05 15:45:00+00:00,2022-08-05 16:00:00+00:00,2022-08-05 17:00:00+00:00,momentum_break,long,ny_overlap,2022,train,1788.002,1785.324,1793.3579999999997,1785.324,sl,2.6779999999998836,-1.0,4,False
2022-08-05 19:00:00+00:00,2022-08-05 19:15:00+00:00,2022-08-05 19:30:00+00:00,momentum_break,long,ny,2022,train,1788.12,1783.828,1796.7039999999997,1783.828,sl,4.291999999999916,-1.0,1,False
2022-08-08 05:15:00+00:00,2022-08-08 05:30:00+00:00,2022-08-08 09:30:00+00:00,sweep_reclaim,short,asia,2022,train,1773.504,1775.604,1769.3039999999996,1774.604,timeout,2.1000000000001364,-0.5238095238095547,16,False
2022-08-08 10:00:00+00:00,2022-08-08 10:15:00+00:00,2022-08-08 13:00:00+00:00,momentum_break,short,london,2022,train,1773.254,1775.104,1769.5539999999996,1775.104,sl,1.8500000000001364,-1.0,11,False
2022-08-08 21:15:00+00:00,2022-08-08 21:30:00+00:00,2022-08-09 01:30:00+00:00,rejection,long,ny,2022,train,1785.284,1780.544,1794.7640000000001,1788.204,timeout,4.740000000000009,0.6160337552742278,16,False
2022-08-09 02:15:00+00:00,2022-08-09 02:30:00+00:00,2022-08-09 02:45:00+00:00,rejection,long,asia,2022,train,1788.068,1786.898,1790.4080000000001,1786.898,sl,1.1700000000000728,-1.0,1,False
2022-08-09 02:45:00+00:00,2022-08-09 03:00:00+00:00,2022-08-09 03:15:00+00:00,rejection,long,asia,2022,train,1787.668,1786.884,1789.2359999999996,1789.2359999999996,tp,0.7839999999998781,2.0,1,False
2022-08-09 06:30:00+00:00,2022-08-09 06:45:00+00:00,2022-08-09 08:15:00+00:00,rejection,long,asia,2022,train,1788.838,1787.748,1791.0179999999998,1787.748,sl,1.0899999999999181,-1.0,6,False
2022-08-09 10:15:00+00:00,2022-08-09 10:30:00+00:00,2022-08-09 14:30:00+00:00,momentum_break,long,london,2022,train,1786.044,1784.064,1790.0040000000001,1784.064,sl,1.9800000000000182,-1.0,16,False
2022-08-09 15:00:00+00:00,2022-08-09 15:15:00+00:00,2022-08-09 17:45:00+00:00,compression_expansion,long,ny_overlap,2022,train,1786.898,1783.457,1793.7799999999995,1793.7799999999995,tp,3.4409999999998035,2.0,10,False
2022-08-09 17:45:00+00:00,2022-08-09 18:00:00+00:00,2022-08-09 19:00:00+00:00,compression_expansion,long,ny,2022,train,1793.848,1790.188,1801.1679999999997,1790.188,sl,3.6599999999998545,-1.0,4,False
2022-08-09 19:30:00+00:00,2022-08-09 19:45:00+00:00,2022-08-09 20:45:00+00:00,compression_expansion,long,ny,2022,train,1791.612,1787.975,1798.8860000000004,1798.8860000000004,tp,3.637000000000171,2.0,4,False
2022-08-09 20:45:00+00:00,2022-08-09 21:00:00+00:00,2022-08-09 22:00:00+00:00,sweep_reclaim,long,ny,2022,train,1797.928,1792.784,1808.2160000000001,1792.784,sl,5.1440000000000055,-1.0,4,False
2022-08-09 23:00:00+00:00,2022-08-09 23:15:00+00:00,2022-08-10 03:15:00+00:00,momentum_break,long,ny,2022,train,1795.768,1791.528,1804.248,1794.448,timeout,4.240000000000009,-0.31132075471696546,16,False
2022-08-10 05:00:00+00:00,2022-08-10 05:15:00+00:00,2022-08-10 06:15:00+00:00,momentum_break,long,asia,2022,train,1794.788,1793.428,1797.5079999999998,1793.428,sl,1.3599999999999,-1.0,4,True
2022-08-10 06:30:00+00:00,2022-08-10 06:45:00+00:00,2022-08-10 07:15:00+00:00,momentum_break,long,asia,2022,train,1793.728,1793.118,1794.9480000000003,1793.118,sl,0.6100000000001273,-1.0,2,False
2022-08-10 07:15:00+00:00,2022-08-10 07:30:00+00:00,2022-08-10 07:30:00+00:00,rejection,long,london,2022,train,1793.585,1792.888,1794.9790000000003,1792.888,sl,0.6970000000001164,-1.0,0,False
2022-08-10 07:45:00+00:00,2022-08-10 08:00:00+00:00,2022-08-10 08:30:00+00:00,rejection,long,london,2022,train,1792.448,1791.548,1794.2480000000003,1791.548,sl,0.900000000000091,-1.0,2,False
2022-08-10 09:15:00+00:00,2022-08-10 09:30:00+00:00,2022-08-10 11:00:00+00:00,momentum_break,long,london,2022,train,1793.648,1790.944,1799.0559999999998,1790.944,sl,2.703999999999951,-1.0,6,False
2022-08-10 16:00:00+00:00,2022-08-10 16:15:00+00:00,2022-08-10 19:30:00+00:00,sweep_reclaim,long,ny_overlap,2022,train,1792.232,1788.524,1799.6480000000001,1788.524,sl,3.7080000000000837,-1.0,13,False
2022-08-10 19:30:00+00:00,2022-08-10 19:45:00+00:00,2022-08-10 23:45:00+00:00,compression_expansion,long,ny,2022,train,1804.928,1787.574,1839.6360000000002,1799.164,timeout,17.354000000000042,-0.3321424455457018,16,False
2022-08-11 19:15:00+00:00,2022-08-11 19:30:00+00:00,2022-08-11 20:45:00+00:00,momentum_break,long,ny,2022,train,1796.624,1791.448,1806.9759999999999,1791.448,sl,5.175999999999931,-1.0,5,False
2022-08-11 20:45:00+00:00,2022-08-11 21:00:00+00:00,2022-08-11 22:15:00+00:00,momentum_break,long,ny,2022,train,1796.434,1790.958,1807.3859999999997,1790.958,sl,5.475999999999885,-1.0,5,False
2022-08-11 22:30:00+00:00,2022-08-11 22:45:00+00:00,2022-08-12 00:30:00+00:00,rejection,long,ny,2022,train,1788.118,1786.268,1791.8179999999998,1791.8179999999998,tp,1.849999999999909,2.0,7,False
2022-08-12 06:15:00+00:00,2022-08-12 06:30:00+00:00,2022-08-12 07:00:00+00:00,momentum_break,short,asia,2022,train,1787.154,1788.545,1784.3719999999998,1788.545,sl,1.3910000000000764,-1.0,2,False
2022-08-12 08:00:00+00:00,2022-08-12 08:15:00+00:00,2022-08-12 08:15:00+00:00,rejection,short,london,2022,train,1787.228,1788.527,1784.63,1788.527,sl,1.2989999999999782,-1.0,0,False
2022-08-12 08:15:00+00:00,2022-08-12 08:30:00+00:00,2022-08-12 08:45:00+00:00,rejection,short,london,2022,train,1787.408,1788.634,1784.9559999999997,1788.634,sl,1.2260000000001128,-1.0,1,False
2022-08-12 08:45:00+00:00,2022-08-12 09:00:00+00:00,2022-08-12 10:00:00+00:00,rejection,short,london,2022,train,1787.654,1788.998,1784.966,1788.998,sl,1.344000000000051,-1.0,4,False
2022-08-12 15:00:00+00:00,2022-08-12 15:15:00+00:00,2022-08-12 19:15:00+00:00,sweep_reclaim,short,ny_overlap,2022,train,1788.244,1794.024,1776.684,1788.514,timeout,5.779999999999973,-0.04671280276816316,16,False
2022-08-12 22:30:00+00:00,2022-08-12 22:45:00+00:00,2022-08-13 02:45:00+00:00,rejection,long,ny,2022,train,1795.838,1791.151,1805.2119999999998,1801.498,timeout,4.686999999999898,1.2075954768509078,16,False
