iter,sum_r,max_drawdown_r,win_rate
963,-24.90936010260169,-76.50554884464304,0.3778643446379468
964,-24.909360102601653,-163.7321871652869,0.3778643446379468
965,-24.909360102601642,-193.51631898093112,0.3778643446379468
966,-24.909360102601667,-185.43397161925623,0.3778643446379468
967,-24.909360102601674,-159.9510425198772,0.3778643446379468
968,-24.90936010260168,-158.61578521732494,0.3778643446379468
969,-24.909360102601646,-120.40098916256147,0.3778643446379468
970,-24.90936010260169,-209.65675789131205,0.3778643446379468
971,-24.909360102601696,-161.67088082541952,0.3778643446379468
972,-24.90936010260164,-126.70879262927082,0.3778643446379468
973,-24.909360102601674,-126.76705591473885,0.3778643446379468
974,-24.90936010260166,-128.42602911372487,0.3778643446379468
975,-24.909360102601667,-181.44698135528535,0.3778643446379468
976,-24.90936010260163,-176.28497197014454,0.3778643446379468
977,-24.909360102601653,-141.02764283943745,0.3778643446379468
978,-24.909360102601667,-156.06660441642282,0.3778643446379468
979,-24.90936010260169,-133.85418319194252,0.3778643446379468
980,-24.909360102601678,-170.91805356460227,0.3778643446379468
981,-24.909360102601653,-146.65790064358222,0.3778643446379468
982,-24.909360102601674,-155.27080727997514,0.3778643446379468
983,-24.909360102601667,-90.48442632457005,0.3778643446379468
984,-24.909360102601667,-209.4114804294332,0.3778643446379468
985,-24.909360102601653,-107.49366068293583,0.3778643446379468
986,-24.909360102601656,-179.31240246402757,0.3778643446379468
987,-24.909360102601653,-194.69716893933074,0.3778643446379468
988,-24.909360102601667,-177.6277087482251,0.3778643446379468
989,-24.909360102601653,-218.11978284598564,0.3778643446379468
990,-24.909360102601664,-196.7969554800742,0.3778643446379468
991,-24.909360102601706,-120.94329026442742,0.3778643446379468
992,-24.909360102601653,-152.18521688414165,0.3778643446379468
993,-24.909360102601674,-130.76569139586724,0.3778643446379468
994,-24.909360102601692,-182.8745169217351,0.3778643446379468
995,-24.909360102601642,-124.08098659723194,0.3778643446379468
996,-24.90936010260169,-145.56529879069117,0.3778643446379468
997,-24.909360102601713,-113.86802393754878,0.3778643446379468
998,-24.909360102601706,-153.17111509777197,0.3778643446379468
999,-24.909360102601653,-159.1849675797204,0.3778643446379468
1000,-24.909360102601667,-119.87848413086512,0.3778643446379468
1001,-24.90936010260166,-168.3095568550531,0.3778643446379468
1002,-24.90936010260164,-102.78597680524057,0.3778643446379468
1003,-24.90936010260169,-164.95629665718462,0.3778643446379468
1004,-24.909360102601674,-162.9826652281599,0.3778643446379468
1005,-24.909360102601678,-194.27408937133865,0.3778643446379468
1006,-24.90936010260166,-149.61544979208742,0.3778643446379468
1007,-24.909360102601635,-137.86190608189386,0.3778643446379468
1008,-24.90936010260166,-128.8956295154502,0.3778643446379468
1009,-24.909360102601653,-98.59103851197447,0.3778643446379468
1010,-24.90936010260166,-157.79717779221224,0.3778643446379468
1011,-24.909360102601667,-220.70674702432734,0.3778643446379468
1012,-24.90936010260168,-192.17000413602716,0.3778643446379468
1013,-24.90936010260166,-164.411306693224,0.3778643446379468
1014,-24.909360102601703,-161.06917196491776,0.3778643446379468
1015,-24.90936010260168,-190.36628065809717,0.3778643446379468
1016,-24.909360102601674,-186.83852118054392,0.3778643446379468
1017,-24.90936010260169,-155.39763040562534,0.3778643446379468
1018,-24.909360102601653,-188.52806999600415,0.3778643446379468
1019,-24.909360102601667,-172.9651459250729,0.3778643446379468
1020,-24.909360102601674,-180.51815713613937,0.3778643446379468
1021,-24.909360102601678,-165.17468475413241,0.3778643446379468
1022,-24.909360102601685,-135.86925871145215,0.3778643446379468
1023,-24.909360102601674,-160.0491304159642,0.3778643446379468
1024,-24.909360102601674,-191.34236334198675,0.3778643446379468
1025,-24.909360102601674,-145.9800146075977,0.3778643446379468
1026,-24.909360102601678,-87.9837817556369,0.3778643446379468
1027,-24.909360102601674,-153.98654536657102,0.3778643446379468
1028,-24.90936010260167,-123.46812743825026,0.3778643446379468
1029,-24.909360102601678,-115.63549112841531,0.3778643446379468
1030,-24.909360102601642,-160.7081714343366,0.3778643446379468
1031,-24.909360102601717,-162.43153236982033,0.3778643446379468
1032,-24.909360102601646,-125.46714792817997,0.3778643446379468
1033,-24.90936010260169,-140.96687779298176,0.3778643446379468
1034,-24.90936010260164,-131.5769830217207,0.3778643446379468
1035,-24.909360102601667,-147.42812242742178,0.3778643446379468
1036,-24.90936010260164,-150.99449826556884,0.3778643446379468
1037,-24.909360102601706,-150.11766224749024,0.3778643446379468
1038,-24.909360102601653,-160.50662303703052,0.3778643446379468
1039,-24.909360102601685,-110.80867190480366,0.3778643446379468
1040,-24.909360102601664,-102.86678547661427,0.3778643446379468
1041,-24.909360102601696,-140.31972374870344,0.3778643446379468
1042,-24.909360102601674,-107.86535306242175,0.3778643446379468
1043,-24.90936010260168,-144.96251168241392,0.3778643446379468
1044,-24.90936010260169,-123.37078717300066,0.3778643446379468
1045,-24.909360102601646,-98.68432227325432,0.3778643446379468
1046,-24.909360102601653,-145.46462807947532,0.3778643446379468
1047,-24.90936010260167,-71.0635259384617,0.3778643446379468
1048,-24.90936010260165,-119.28479018713738,0.3778643446379468
1049,-24.909360102601678,-148.67620421409487,0.3778643446379468
1050,-24.909360102601653,-103.76315137766224,0.3778643446379468
1051,-24.90936010260169,-138.88258851747764,0.3778643446379468
1052,-24.909360102601667,-113.87287138921735,0.3778643446379468
1053,-24.90936010260166,-104.07113392544952,0.3778643446379468
1054,-24.909360102601646,-103.16842380849278,0.3778643446379468
1055,-24.909360102601674,-220.2481510514358,0.3778643446379468
1056,-24.90936010260171,-120.98981770886789,0.3778643446379468
1057,-24.909360102601678,-167.11615491380934,0.3778643446379468
1058,-24.909360102601674,-124.07126661645269,0.3778643446379468
1059,-24.909360102601674,-163.26279543470082,0.3778643446379468
1060,-24.909360102601674,-99.1953250727656,0.3778643446379468
1061,-24.90936010260169,-160.8487947588037,0.3778643446379468
1062,-24.909360102601674,-126.33302652309405,0.3778643446379468
1063,-24.909360102601667,-78.34611340233128,0.3778643446379468
1064,-24.909360102601696,-150.43491217413296,0.3778643446379468
1065,-24.90936010260166,-145.68356611723658,0.3778643446379468
1066,-24.909360102601674,-111.6125815034158,0.3778643446379468
1067,-24.909360102601692,-130.28009291290184,0.3778643446379468
1068,-24.90936010260168,-196.46629827174058,0.3778643446379468
1069,-24.909360102601674,-140.42765218624635,0.3778643446379468
1070,-24.909360102601656,-135.24082584984825,0.3778643446379468
1071,-24.909360102601653,-155.03546611736027,0.3778643446379468
1072,-24.909360102601653,-113.95443797090796,0.3778643446379468
1073,-24.90936010260166,-173.73696643432723,0.3778643446379468
1074,-24.90936010260166,-154.80047789738688,0.3778643446379468
1075,-24.909360102601653,-112.04148197055983,0.3778643446379468
1076,-24.909360102601674,-138.23121894037945,0.3778643446379468
1077,-24.909360102601667,-122.74258562817461,0.3778643446379468
1078,-24.909360102601674,-162.12811864163928,0.3778643446379468
1079,-24.909360102601667,-226.7234881819844,0.3778643446379468
1080,-24.90936010260166,-188.64354881256241,0.3778643446379468
1081,-24.90936010260168,-155.65784928400763,0.3778643446379468
1082,-24.909360102601696,-153.49382901666323,0.3778643446379468
1083,-24.909360102601667,-151.9489015648604,0.3778643446379468
1084,-24.90936010260164,-187.036976954412,0.3778643446379468
1085,-24.90936010260164,-106.43014249250362,0.3778643446379468
1086,-24.90936010260169,-163.38309245587823,0.3778643446379468
1087,-24.90936010260169,-233.47934979138802,0.3778643446379468
1088,-24.909360102601653,-162.87745655608128,0.3778643446379468
1089,-24.909360102601664,-138.92519702958376,0.3778643446379468
1090,-24.90936010260166,-176.42499664256107,0.3778643446379468
1091,-24.90936010260166,-188.2346708742251,0.3778643446379468
1092,-24.90936010260169,-141.87839852109602,0.3778643446379468
1093,-24.90936010260163,-109.84218060204303,0.3778643446379468
1094,-24.90936010260164,-162.65744553664163,0.3778643446379468
1095,-24.909360102601664,-192.45889075326645,0.3778643446379468
1096,-24.909360102601667,-120.82827949452565,0.3778643446379468
1097,-24.909360102601656,-186.70614098838604,0.3778643446379468
1098,-24.9093601026017,-189.1234274636368,0.3778643446379468
1099,-24.909360102601624,-122.53148913239798,0.3778643446379468
1100,-24.909360102601678,-141.0258484469718,0.3778643446379468
1101,-24.909360102601646,-185.42633413342918,0.3778643446379468
1102,-24.909360102601674,-153.95644082722055,0.3778643446379468
1103,-24.909360102601664,-89.94672390828283,0.3778643446379468
1104,-24.909360102601667,-120.41969876887306,0.3778643446379468
1105,-24.90936010260169,-117.58944920815307,0.3778643446379468
1106,-24.909360102601674,-125.4274245202996,0.3778643446379468
1107,-24.909360102601696,-154.03607475735646,0.3778643446379468
1108,-24.90936010260164,-200.79945764533227,0.3778643446379468
1109,-24.90936010260167,-134.18988093115343,0.3778643446379468
1110,-24.909360102601717,-148.71155970675693,0.3778643446379468
1111,-24.909360102601646,-101.51965254871365,0.3778643446379468
1112,-24.90936010260166,-152.76664166890725,0.3778643446379468
1113,-24.90936010260167,-137.2206560090002,0.3778643446379468
1114,-24.90936010260167,-164.95520402516624,0.3778643446379468
1115,-24.90936010260169,-170.20614437947845,0.3778643446379468
1116,-24.909360102601678,-182.63409659307416,0.3778643446379468
1117,-24.909360102601646,-151.60594712712611,0.3778643446379468
1118,-24.909360102601664,-122.50571525060224,0.3778643446379468
1119,-24.90936010260168,-145.0476512704624,0.3778643446379468
1120,-24.909360102601653,-202.4691435131565,0.3778643446379468
1121,-24.909360102601667,-245.10594826757915,0.3778643446379468
1122,-24.90936010260168,-239.84706037201116,0.3778643446379468
1123,-24.90936010260164,-168.04309217171215,0.3778643446379468
1124,-24.909360102601717,-154.65780329211736,0.3778643446379468
1125,-24.909360102601674,-148.30361152324082,0.3778643446379468
1126,-24.909360102601696,-119.77417021551025,0.3778643446379468
1127,-24.909360102601656,-160.25556877307707,0.3778643446379468
1128,-24.90936010260168,-132.94492864292775,0.3778643446379468
1129,-24.909360102601696,-130.85240144016558,0.3778643446379468
1130,-24.909360102601692,-188.58627101805388,0.3778643446379468
1131,-24.909360102601667,-115.61880542272306,0.3778643446379468
1132,-24.90936010260166,-116.6002617443122,0.3778643446379468
1133,-24.909360102601674,-111.30367220200587,0.3778643446379468
1134,-24.909360102601653,-136.40036449056043,0.3778643446379468
1135,-24.909360102601692,-113.22931587331288,0.3778643446379468
1136,-24.909360102601642,-143.22150832899283,0.3778643446379468
1137,-24.909360102601667,-108.75385628416726,0.3778643446379468
1138,-24.90936010260168,-200.1216815478133,0.3778643446379468
1139,-24.90936010260166,-77.54077000917653,0.3778643446379468
1140,-24.909360102601653,-117.38917057317273,0.3778643446379468
1141,-24.909360102601642,-167.33134159318186,0.3778643446379468
1142,-24.909360102601703,-153.18673026861907,0.3778643446379468
1143,-24.909360102601667,-184.31439220224988,0.3778643446379468
1144,-24.90936010260164,-230.88636436487292,0.3778643446379468
1145,-24.90936010260169,-100.74141207954001,0.3778643446379468
1146,-24.909360102601664,-163.73026488404747,0.3778643446379468
1147,-24.909360102601667,-183.76977742160568,0.3778643446379468
1148,-24.909360102601685,-157.62163919529058,0.3778643446379468
1149,-24.909360102601667,-88.12612781861624,0.3778643446379468
1150,-24.909360102601667,-119.89949791806907,0.3778643446379468
1151,-24.909360102601678,-92.70280132116527,0.3778643446379468
1152,-24.909360102601667,-115.9532418974045,0.3778643446379468
1153,-24.90936010260165,-190.87139270729097,0.3778643446379468
1154,-24.909360102601674,-169.4978733411257,0.3778643446379468
1155,-24.909360102601678,-156.9359825781101,0.3778643446379468
1156,-24.909360102601692,-109.80909109209915,0.3778643446379468
1157,-24.90936010260166,-117.68108501385794,0.3778643446379468
1158,-24.909360102601674,-115.18871776863443,0.3778643446379468
1159,-24.909360102601664,-88.36465540748463,0.3778643446379468
1160,-24.909360102601656,-126.65743395664025,0.3778643446379468
1161,-24.909360102601667,-180.74681644937982,0.3778643446379468
1162,-24.909360102601678,-148.85843502486352,0.3778643446379468
1163,-24.90936010260162,-143.02662848753013,0.3778643446379468
1164,-24.909360102601674,-168.200906628925,0.3778643446379468
1165,-24.909360102601642,-124.72871508464218,0.3778643446379468
1166,-24.90936010260168,-145.00523362794857,0.3778643446379468
1167,-24.90936010260168,-146.83822652395435,0.3778643446379468
1168,-24.90936010260166,-86.50290296336928,0.3778643446379468
1169,-24.909360102601646,-105.08628809510932,0.3778643446379468
1170,-24.90936010260165,-155.64142463350652,0.3778643446379468
1171,-24.909360102601667,-135.70784610532348,0.3778643446379468
1172,-24.909360102601667,-105.01970623940052,0.3778643446379468
1173,-24.909360102601653,-113.28756522770752,0.3778643446379468
1174,-24.909360102601642,-97.46574610670504,0.3778643446379468
1175,-24.90936010260169,-111.42979901446016,0.3778643446379468
1176,-24.90936010260166,-131.06205277807987,0.3778643446379468
1177,-24.909360102601653,-110.31109275749974,0.3778643446379468
1178,-24.90936010260169,-150.81895920681947,0.3778643446379468
1179,-24.909360102601674,-171.79645748826053,0.3778643446379468
1180,-24.909360102601674,-102.18196322268386,0.3778643446379468
1181,-24.90936010260164,-143.2319878224364,0.3778643446379468
1182,-24.90936010260164,-135.01408760684313,0.3778643446379468
1183,-24.909360102601646,-162.9505567735583,0.3778643446379468
1184,-24.909360102601678,-159.3630285931217,0.3778643446379468
1185,-24.90936010260166,-149.45508174302472,0.3778643446379468
1186,-24.909360102601678,-157.31775901224262,0.3778643446379468
1187,-24.909360102601664,-94.48076277015757,0.3778643446379468
1188,-24.909360102601674,-125.98152550157778,0.3778643446379468
1189,-24.90936010260168,-184.9755231070302,0.3778643446379468
1190,-24.909360102601678,-106.25450394567311,0.3778643446379468
1191,-24.90936010260168,-119.18550095111499,0.3778643446379468
1192,-24.90936010260167,-133.02084718967336,0.3778643446379468
1193,-24.90936010260169,-185.70941921655356,0.3778643446379468
1194,-24.90936010260169,-144.94947570611217,0.3778643446379468
1195,-24.90936010260169,-143.31559663823924,0.3778643446379468
1196,-24.90936010260163,-149.49291581842002,0.3778643446379468
1197,-24.90936010260168,-131.13306889608214,0.3778643446379468
1198,-24.909360102601674,-189.3079257301058,0.3778643446379468
1199,-24.909360102601696,-154.89040862775875,0.3778643446379468
1200,-24.909360102601703,-111.61078112818183,0.3778643446379468
1201,-24.909360102601653,-125.53206968161176,0.3778643446379468
1202,-24.909360102601664,-116.69849231078848,0.3778643446379468
1203,-24.909360102601653,-119.22831373092592,0.3778643446379468
1204,-24.90936010260163,-149.02871527436653,0.3778643446379468
1205,-24.909360102601635,-137.057632031834,0.3778643446379468
1206,-24.909360102601656,-108.07485005547932,0.3778643446379468
1207,-24.90936010260169,-161.52289540574472,0.3778643446379468
1208,-24.90936010260166,-130.67873387438294,0.3778643446379468
1209,-24.909360102601692,-125.27342452279763,0.3778643446379468
1210,-24.909360102601674,-121.1539478117472,0.3778643446379468
1211,-24.90936010260166,-165.02842602469377,0.3778643446379468
1212,-24.909360102601653,-135.58833981203293,0.3778643446379468
1213,-24.90936010260165,-136.83072197932484,0.3778643446379468
1214,-24.90936010260168,-114.41346283386781,0.3778643446379468
1215,-24.90936010260168,-193.541176032905,0.3778643446379468
1216,-24.90936010260165,-148.09502384649912,0.3778643446379468
1217,-24.909360102601674,-138.6478822327948,0.3778643446379468
1218,-24.90936010260169,-93.89605743507603,0.3778643446379468
1219,-24.909360102601678,-177.5363381662695,0.3778643446379468
1220,-24.909360102601685,-125.72687705846894,0.3778643446379468
1221,-24.90936010260166,-140.22534156155862,0.3778643446379468
1222,-24.90936010260166,-138.133056857432,0.3778643446379468
1223,-24.90936010260163,-140.96058472219667,0.3778643446379468
1224,-24.90936010260166,-187.193899399228,0.3778643446379468
1225,-24.909360102601653,-149.17882226065788,0.3778643446379468
1226,-24.90936010260165,-227.22761119285062,0.3778643446379468
1227,-24.90936010260167,-117.0222939980215,0.3778643446379468
1228,-24.909360102601653,-150.49363693776576,0.3778643446379468
1229,-24.90936010260168,-96.84869381107009,0.3778643446379468
1230,-24.909360102601656,-147.7026267517403,0.3778643446379468
1231,-24.909360102601646,-199.94232161969936,0.3778643446379468
1232,-24.909360102601678,-142.30244447152856,0.3778643446379468
1233,-24.909360102601674,-125.32480104095605,0.3778643446379468
1234,-24.909360102601706,-200.4440447949798,0.3778643446379468
1235,-24.909360102601653,-229.48275493708798,0.3778643446379468
1236,-24.909360102601664,-124.04188247473256,0.3778643446379468
1237,-24.909360102601674,-162.39975892757744,0.3778643446379468
1238,-24.909360102601674,-137.36642324957157,0.3778643446379468
1239,-24.909360102601678,-154.16875060778224,0.3778643446379468
1240,-24.90936010260167,-87.17064359852077,0.3778643446379468
1241,-24.90936010260166,-161.08884123233298,0.3778643446379468
1242,-24.909360102601703,-151.3411597018561,0.3778643446379468
1243,-24.909360102601646,-213.00433134488816,0.3778643446379468
1244,-24.909360102601717,-225.773753857675,0.3778643446379468
1245,-24.909360102601653,-162.12170407061652,0.3778643446379468
1246,-24.90936010260166,-142.8264591610691,0.3778643446379468
1247,-24.909360102601667,-152.7118477616704,0.3778643446379468
1248,-24.909360102601646,-137.01058747549675,0.3778643446379468
1249,-24.90936010260167,-109.82752088975826,0.3778643446379468
1250,-24.9093601026017,-147.58124417376098,0.3778643446379468
1251,-24.909360102601653,-192.7591080804688,0.3778643446379468
1252,-24.909360102601653,-99.01468549019,0.3778643446379468
1253,-24.909360102601653,-138.70398157163902,0.3778643446379468
1254,-24.90936010260163,-158.31121026931658,0.3778643446379468
1255,-24.90936010260165,-155.4450305066292,0.3778643446379468
1256,-24.909360102601664,-102.74312498630817,0.3778643446379468
1257,-24.909360102601664,-135.45075956533412,0.3778643446379468
1258,-24.90936010260166,-107.57648684066393,0.3778643446379468
1259,-24.90936010260168,-201.55256905399574,0.3778643446379468
1260,-24.90936010260166,-223.85955982747336,0.3778643446379468
1261,-24.909360102601642,-148.1790779917693,0.3778643446379468
1262,-24.909360102601696,-111.70213131967985,0.3778643446379468
1263,-24.90936010260168,-131.7784498447051,0.3778643446379468
1264,-24.909360102601667,-149.30858864018052,0.3778643446379468
1265,-24.90936010260168,-181.57514727082767,0.3778643446379468
1266,-24.909360102601696,-185.04658634855252,0.3778643446379468
1267,-24.909360102601703,-151.7157054594444,0.3778643446379468
1268,-24.909360102601674,-205.99067244932272,0.3778643446379468
1269,-24.909360102601664,-125.17430087400152,0.3778643446379468
1270,-24.909360102601674,-134.5311836870237,0.3778643446379468
1271,-24.90936010260169,-147.44843531410592,0.3778643446379468
1272,-24.909360102601667,-155.0903994481545,0.3778643446379468
1273,-24.90936010260168,-148.19136309994093,0.3778643446379468
1274,-24.909360102601674,-165.9478650928233,0.3778643446379468
1275,-24.90936010260168,-164.18896493967486,0.3778643446379468
1276,-24.909360102601685,-139.47981155704835,0.3778643446379468
1277,-24.909360102601617,-133.841574640332,0.3778643446379468
1278,-24.909360102601617,-112.61266545646714,0.3778643446379468
1279,-24.909360102601667,-110.50044376962751,0.3778643446379468
1280,-24.909360102601646,-187.00907894745836,0.3778643446379468
1281,-24.9093601026017,-207.82686140876064,0.3778643446379468
1282,-24.909360102601667,-95.87924919328395,0.3778643446379468
1283,-24.909360102601674,-95.093484981162,0.3778643446379468
1284,-24.909360102601653,-105.28955449924196,0.3778643446379468
1285,-24.90936010260168,-160.646614744281,0.3778643446379468
1286,-24.909360102601664,-177.07138947873338,0.3778643446379468
1287,-24.90936010260169,-200.79812711961125,0.3778643446379468
1288,-24.909360102601685,-108.26032583735814,0.3778643446379468
1289,-24.909360102601696,-111.93600389783545,0.3778643446379468
1290,-24.909360102601685,-116.83171468816778,0.3778643446379468
1291,-24.90936010260167,-163.16042846663584,0.3778643446379468
1292,-24.90936010260168,-143.44912330405592,0.3778643446379468
1293,-24.909360102601628,-236.16618289026627,0.3778643446379468
1294,-24.90936010260166,-126.44537781271363,0.3778643446379468
1295,-24.90936010260168,-174.16581877943796,0.3778643446379468
1296,-24.909360102601696,-122.64977809572697,0.3778643446379468
1297,-24.909360102601624,-115.56406772620758,0.3778643446379468
1298,-24.909360102601635,-131.31151605696968,0.3778643446379468
1299,-24.909360102601703,-124.16597813193013,0.3778643446379468
1300,-24.909360102601685,-183.89937975209617,0.3778643446379468
1301,-24.909360102601674,-133.5355710150987,0.3778643446379468
1302,-24.909360102601664,-147.42932825776649,0.3778643446379468
1303,-24.90936010260168,-228.49015581489266,0.3778643446379468
1304,-24.90936010260164,-146.52190683019145,0.3778643446379468
1305,-24.90936010260168,-187.4231379206472,0.3778643446379468
1306,-24.909360102601678,-137.24770817020263,0.3778643446379468
1307,-24.909360102601646,-152.1981763995069,0.3778643446379468
1308,-24.909360102601667,-123.63952398498773,0.3778643446379468
1309,-24.909360102601664,-126.52782223675959,0.3778643446379468
1310,-24.9093601026017,-104.9785319143223,0.3778643446379468
1311,-24.909360102601667,-160.00211605845664,0.3778643446379468
1312,-24.90936010260164,-123.9632478797279,0.3778643446379468
1313,-24.90936010260166,-97.81552493880666,0.3778643446379468
1314,-24.90936010260165,-164.30420693361378,0.3778643446379468
1315,-24.909360102601678,-97.0446793853491,0.3778643446379468
1316,-24.909360102601696,-199.26571063015336,0.3778643446379468
1317,-24.909360102601646,-100.8896674791781,0.3778643446379468
1318,-24.909360102601653,-190.01369923523342,0.3778643446379468
1319,-24.909360102601674,-120.38104365730311,0.3778643446379468
1320,-24.909360102601646,-189.67108224548934,0.3778643446379468
1321,-24.909360102601653,-143.48657255870495,0.3778643446379468
1322,-24.909360102601674,-153.37289349953468,0.3778643446379468
1323,-24.909360102601653,-168.84903987036955,0.3778643446379468
1324,-24.909360102601667,-165.69144943417962,0.3778643446379468
1325,-24.909360102601703,-93.69719550041648,0.3778643446379468
1326,-24.909360102601674,-148.23276235147338,0.3778643446379468
1327,-24.909360102601667,-150.39419382716198,0.3778643446379468
1328,-24.909360102601653,-164.56642805225516,0.3778643446379468
1329,-24.909360102601653,-159.00461555870444,0.3778643446379468
1330,-24.909360102601674,-146.18933435064397,0.3778643446379468
1331,-24.909360102601653,-136.70329987806002,0.3778643446379468
1332,-24.90936010260164,-121.21209993413038,0.3778643446379468
1333,-24.90936010260166,-131.823175328198,0.3778643446379468
1334,-24.90936010260166,-151.28864479521525,0.3778643446379468
1335,-24.909360102601674,-202.67466861507958,0.3778643446379468
1336,-24.90936010260169,-117.93768727983817,0.3778643446379468
1337,-24.909360102601653,-135.9279599577455,0.3778643446379468
1338,-24.909360102601653,-160.51695801897762,0.3778643446379468
1339,-24.909360102601656,-174.24296053450655,0.3778643446379468
1340,-24.90936010260171,-180.2987504072247,0.3778643446379468
1341,-24.90936010260166,-159.74819496248338,0.3778643446379468
1342,-24.909360102601653,-152.70321842369208,0.3778643446379468
1343,-24.90936010260166,-133.94432826897193,0.3778643446379468
1344,-24.909360102601667,-138.08075277044546,0.3778643446379468
1345,-24.909360102601674,-167.22453791670472,0.3778643446379468
1346,-24.909360102601667,-136.3308142885258,0.3778643446379468
1347,-24.90936010260168,-139.03727824346538,0.3778643446379468
1348,-24.909360102601685,-113.06800726626815,0.3778643446379468
1349,-24.90936010260167,-96.82957676092838,0.3778643446379468
1350,-24.90936010260166,-144.2232255484598,0.3778643446379468
1351,-24.90936010260165,-110.36974870063779,0.3778643446379468
1352,-24.90936010260163,-177.7572213574001,0.3778643446379468
1353,-24.90936010260166,-166.93213180993638,0.3778643446379468
1354,-24.909360102601656,-131.2293046254067,0.3778643446379468
1355,-24.90936010260164,-139.45431476963083,0.3778643446379468
1356,-24.909360102601667,-187.3917906414065,0.3778643446379468
1357,-24.909360102601656,-151.93422301798915,0.3778643446379468
1358,-24.909360102601685,-104.1437701373177,0.3778643446379468
1359,-24.90936010260168,-115.96303770141671,0.3778643446379468
1360,-24.909360102601678,-100.98620861229321,0.3778643446379468
1361,-24.90936010260167,-180.76866527024328,0.3778643446379468
1362,-24.909360102601678,-161.99141536514242,0.3778643446379468
1363,-24.909360102601692,-154.1960232927981,0.3778643446379468
1364,-24.909360102601653,-137.16032021843216,0.3778643446379468
1365,-24.909360102601646,-107.54019932147332,0.3778643446379468
1366,-24.909360102601667,-142.06057990102528,0.3778643446379468
1367,-24.909360102601653,-135.6003432306983,0.3778643446379468
1368,-24.909360102601642,-163.94033238124058,0.3778643446379468
1369,-24.90936010260168,-141.9330315486327,0.3778643446379468
1370,-24.909360102601646,-91.3814058383085,0.3778643446379468
1371,-24.909360102601664,-149.2201931706153,0.3778643446379468
1372,-24.909360102601635,-172.60136435024305,0.3778643446379468
1373,-24.909360102601656,-87.49004877584,0.3778643446379468
1374,-24.90936010260166,-190.85923039412688,0.3778643446379468
1375,-24.909360102601674,-123.4488418299118,0.3778643446379468
1376,-24.909360102601646,-162.32903423381532,0.3778643446379468
1377,-24.90936010260167,-106.22249850274257,0.3778643446379468
1378,-24.90936010260168,-117.39670930022747,0.3778643446379468
1379,-24.90936010260166,-105.95220128747677,0.3778643446379468
1380,-24.90936010260168,-153.66863560102377,0.3778643446379468
1381,-24.909360102601678,-121.16011054085398,0.3778643446379468
1382,-24.909360102601674,-177.35307688670486,0.3778643446379468
1383,-24.909360102601653,-125.89344534492392,0.3778643446379468
1384,-24.909360102601678,-90.35233221668248,0.3778643446379468
1385,-24.909360102601674,-151.1502538715638,0.3778643446379468
1386,-24.90936010260164,-235.28116285245625,0.3778643446379468
1387,-24.90936010260165,-137.40991909313487,0.3778643446379468
1388,-24.909360102601664,-106.3861213797402,0.3778643446379468
1389,-24.909360102601667,-166.01258389323957,0.3778643446379468
1390,-24.909360102601674,-101.599716180745,0.3778643446379468
1391,-24.90936010260163,-225.25592625558704,0.3778643446379468
1392,-24.909360102601674,-140.20609156335635,0.3778643446379468
1393,-24.909360102601685,-116.57687914763906,0.3778643446379468
1394,-24.90936010260169,-269.56808544324576,0.3778643446379468
1395,-24.909360102601703,-130.62497736297473,0.3778643446379468
1396,-24.909360102601617,-123.48396666016397,0.3778643446379468
1397,-24.909360102601635,-151.70049872244502,0.3778643446379468
1398,-24.90936010260167,-152.42452646432935,0.3778643446379468
1399,-24.909360102601667,-95.0130854356307,0.3778643446379468
1400,-24.909360102601667,-153.67213489705952,0.3778643446379468
1401,-24.909360102601653,-146.56940598709315,0.3778643446379468
1402,-24.90936010260167,-140.82694931624195,0.3778643446379468
1403,-24.909360102601667,-133.4216742142244,0.3778643446379468
1404,-24.909360102601653,-135.79056898561814,0.3778643446379468
1405,-24.909360102601646,-122.62226419332352,0.3778643446379468
1406,-24.909360102601667,-106.2579777419381,0.3778643446379468
1407,-24.909360102601674,-198.84066333248506,0.3778643446379468
1408,-24.909360102601667,-107.86376787960495,0.3778643446379468
1409,-24.909360102601667,-144.75953041613158,0.3778643446379468
1410,-24.90936010260166,-206.4548218854726,0.3778643446379468
1411,-24.909360102601667,-172.09548575700555,0.3778643446379468
1412,-24.90936010260169,-215.2558720220888,0.3778643446379468
1413,-24.90936010260167,-192.98502147862865,0.3778643446379468
1414,-24.90936010260168,-107.79997733418926,0.3778643446379468
1415,-24.9093601026017,-100.17400672104634,0.3778643446379468
1416,-24.90936010260166,-211.04271730642006,0.3778643446379468
1417,-24.909360102601703,-152.38598468138943,0.3778643446379468
1418,-24.909360102601678,-147.44864092489595,0.3778643446379468
1419,-24.90936010260167,-118.66001135870096,0.3778643446379468
1420,-24.909360102601696,-244.75462463799903,0.3778643446379468
1421,-24.909360102601653,-111.76268049019691,0.3778643446379468
1422,-24.90936010260168,-125.0280286394275,0.3778643446379468
1423,-24.90936010260165,-109.05068848531413,0.3778643446379468
1424,-24.90936010260166,-112.89481965737252,0.3778643446379468
1425,-24.90936010260169,-165.9111145667278,0.3778643446379468
1426,-24.909360102601674,-104.03629455337739,0.3778643446379468
1427,-24.90936010260168,-141.9745544914689,0.3778643446379468
1428,-24.909360102601685,-108.26830081468101,0.3778643446379468
1429,-24.909360102601653,-155.87450196939056,0.3778643446379468
